"","X","id","owner","secret","server","farm","title","ispublic","isfriend","isfamily","dateupload","datetaken","datetakengranularity","datetakenunknown","tags","accuracy","context","place_id","woeid","geo_is_family","geo_is_friend","geo_is_contact","geo_is_public","url_z","height_z","width_z","url_o","height_o","width_o","year","URL","long","lat","canopy_pct","elevation","slope","srad","stream_dist","asp","cold_air_ind","srad_noc","relev_30m","X_UTM","Y_UTM","acc_times","grid100","grid500","grid1000","grid5000","water_year","sdd_pred","sdd_lwr","sdd_upr","sdd_range","yearfact","datetaken_DOY","days_since_snow","min_dist_center","nearest_center"
"1774",4012,4777852053,"11885245@N03","c2ea62914d",4076,5,"Mt Rainier",1,0,0,1278713254,2010-07-04,0,0,"washington paradise unitedstates mora mtrainiernationalpark",16,0,"Sq8PmjxTVrxcEJpp",2468166,0,0,0,1,"https://farm5.staticflickr.com/4076/4777852053_c2ea62914d_z.jpg",480,640,NA,NA,NA,2010,"http://flickr.com/photos/11885245@N03/4777852053",-121.73355,46.786452,1,1648.43994140625,6.7884373664856,7081.33642578125,8.98154830932617,133.564395243272,0.524749994277954,2122768,-0.210622119603386,596665.5,5182213.5,0.6508774893838,90152,3630,927,3630,2010,184.087250117787,177.634565401983,191.015094172158,13.3805287701752,"2010",185,1,229.816105975812,"Paradise"
"1775",4013,4777849589,"11885245@N03","ed2b909541",4139,5,"Mt Rainier",1,0,0,1278713180,2010-07-04,0,0,"washington unitedstates mora mtrainiernationalpark nisquallyvistatrail",16,0,"LNkmboVTVrzmLNg2",2460095,0,0,0,1,"https://farm5.staticflickr.com/4139/4777849589_ed2b909541_z.jpg",640,481,NA,NA,NA,2010,"http://flickr.com/photos/11885245@N03/4777849589",-121.747878,46.786891,1,1596.07446289062,49.5103912353516,4031.26318359375,79.7036209106445,350.75530927496,0.39087501168251,833898,5.49243587650244,595570.5,5182243.5,0.968123343419887,90141,3628,926,3628,2010,152.048453822347,144.798519922701,159.736033285016,14.9375133623144,"2010",185,33,879.267144895389,"Paradise"
"1776",4014,4778482488,"11885245@N03","863b01f83d",4134,5,"Mt Rainier",1,0,0,1278713151,2010-07-04,0,0,"washington unitedstates mora mtrainiernationalpark nisquallyvistatrail",16,0,"LNkmboVTVrzmLNg2",2460095,0,0,0,1,"https://farm5.staticflickr.com/4134/4778482488_863b01f83d_z.jpg",640,481,NA,NA,NA,2010,"http://flickr.com/photos/11885245@N03/4778482488",-121.747895,46.78685,1,1597.72668457031,7.19692230224609,4436.171875,82.5691604614258,345.041560175021,0.39087501168251,1043609,5.70366873274793,595570.5,5182240.5,0.868748190236249,90141,3628,926,3628,2010,168.333057605995,161.206756428124,175.917462319526,14.7107058914018,"2010",185,17,878.951889496608,"Paradise"
"1777",4015,4777848049,"11885245@N03","dfa7282c0a",4076,5,"Mt Rainier",1,0,0,1278713141,2010-07-04,0,0,"washington paradise unitedstates mora mtrainiernationalpark nisquallyvistatrail",16,0,"LNkmboVTVrzmLNg2",2460095,0,0,0,1,"https://farm5.staticflickr.com/4076/4777848049_dfa7282c0a_z.jpg",640,480,NA,NA,NA,2010,"http://flickr.com/photos/11885245@N03/4777848049",-121.741587,46.7859,0.444444447755814,1642.37890625,27.5879726409912,5825.16748046875,5.44732236862183,287.393454539135,0.566375017166138,1914073,-0.395078448468439,596053.5,5182141.5,0.675975461083176,90521,3629,926,3629,2010,180.215531856756,174.106113295571,186.827097910382,12.720984614811,"2010",185,5,391.325043247038,"Paradise"
"1778",4016,4777846369,"11885245@N03","44a927b79e",4073,5,"Mt Rainier",1,0,0,1278713097,2010-07-04,0,0,"washington paradise unitedstates mora mtrainiernationalpark nisquallyvistatrail",16,0,"LNkmboVTVrzmLNg2",2460095,0,0,0,1,"https://farm5.staticflickr.com/4073/4777846369_44a927b79e_z.jpg",480,640,NA,NA,NA,2010,"http://flickr.com/photos/11885245@N03/4777846369",-121.7416,46.785938,0,1640.77783203125,8.11324501037598,5126.1474609375,4.97862958908081,303.467759033187,0.566375017166138,1840051,-1.59651102252701,596050.5,5182144.5,0.675975461083176,90521,3629,926,3629,2010,194.039424457045,187.759124543476,200.679786869705,12.920662326229,"2010",185,-9,394.27404481752,"Paradise"
"1779",4017,4777843069,"11885245@N03","d8c1b4a1bd",4137,5,"Mt Rainier",1,0,0,1278713002,2010-07-04,0,0,"washington unitedstates mora mtrainiernationalpark nisquallyvistatrail",16,0,"LNkmboVTVrzmLNg2",2460095,0,0,0,1,"https://farm5.staticflickr.com/4137/4777843069_d8c1b4a1bd_z.jpg",480,640,NA,NA,NA,2010,"http://flickr.com/photos/11885245@N03/4777843069",-121.746278,46.787177,0.666666686534882,1606.09887695312,7.49602651596069,2533.99658203125,72.4469451904297,327.169339207025,0.434374988079071,1645422,1.16985371586679,595693.5,5182276.5,0.83659210653878,90143,3628,926,3628,2010,182.034161548301,175.713002998135,188.723227384435,13.0102243863003,"2010",185,3,761.880331545866,"Paradise"
"1780",4018,4778475964,"11885245@N03","d0b102f945",4122,5,"Mt Rainier",1,0,0,1278712974,2010-07-04,0,0,"washington unitedstates mora mtrainiernationalpark nisquallyvistatrail",16,0,"LNkmboVTVrzmLNg2",2460095,0,0,0,1,"https://farm5.staticflickr.com/4122/4778475964_d0b102f945_z.jpg",481,640,NA,NA,NA,2010,"http://flickr.com/photos/11885245@N03/4778475964",-121.747887,46.786877,1,1596.07446289062,49.5103912353516,4031.26318359375,79.7036209106445,350.75530927496,0.39087501168251,833898,5.49243587650244,595570.5,5182243.5,0.868748190236249,90141,3628,926,3628,2010,152.048453822347,144.798519922701,159.736033285016,14.9375133623144,"2010",185,33,879.267144895389,"Paradise"
"1781",4019,4778474568,"11885245@N03","7f1f2755dd",4075,5,"Mt Rainier",1,0,0,1278712935,2010-07-04,0,0,"washington unitedstates mora mtrainiernationalpark nisquallyvistatrail",16,0,"LNkmboVTVrzmLNg2",2460095,0,0,0,1,"https://farm5.staticflickr.com/4075/4778474568_7f1f2755dd_z.jpg",480,640,NA,NA,NA,2010,"http://flickr.com/photos/11885245@N03/4778474568",-121.747878,46.786877,1,1596.07446289062,49.5103912353516,4031.26318359375,79.7036209106445,350.75530927496,0.39087501168251,833898,5.49243587650244,595570.5,5182243.5,0.868748190236249,90141,3628,926,3628,2010,152.048453822347,144.798519922701,159.736033285016,14.9375133623144,"2010",185,33,879.267144895389,"Paradise"
"1782",4020,4777835969,"11885245@N03","f974e7025a",4140,5,"Mt Rainier",1,0,0,1278712806,2010-07-04,0,0,"washington unitedstates mora mtrainiernationalpark nisquallyvistatrail",16,0,"LNkmboVTVrzmLNg2",2460095,0,0,0,1,"https://farm5.staticflickr.com/4140/4777835969_f974e7025a_z.jpg",480,640,NA,NA,NA,2010,"http://flickr.com/photos/11885245@N03/4777835969",-121.747878,46.786888,1,1596.07446289062,49.5103912353516,4031.26318359375,79.7036209106445,350.75530927496,0.39087501168251,833898,5.49243587650244,595570.5,5182243.5,0.968123343419887,90141,3628,926,3628,2010,152.048453822347,144.798519922701,159.736033285016,14.9375133623144,"2010",185,33,879.267144895389,"Paradise"
"1783",4021,4777834727,"11885245@N03","5c07705e08",4140,5,"Mt Rainier",1,0,0,1278712774,2010-07-04,0,0,"washington unitedstates gsp mora mtrainiernationalpark nisquallyvistatrail",16,0,"LNkmboVTVrzmLNg2",2460095,0,0,0,1,"https://farm5.staticflickr.com/4140/4777834727_5c07705e08_z.jpg",480,640,NA,NA,NA,2010,"http://flickr.com/photos/11885245@N03/4777834727",-121.747878,46.786888,1,1596.07446289062,49.5103912353516,4031.26318359375,79.7036209106445,350.75530927496,0.39087501168251,833898,5.49243587650244,595570.5,5182243.5,0.968123343419887,90141,3628,926,3628,2010,152.048453822347,144.798519922701,159.736033285016,14.9375133623144,"2010",185,33,879.267144895389,"Paradise"
"1784",4022,4777831839,"11885245@N03","aa6875ab78",4120,5,"Mt Rainier",1,0,0,1278712695,2010-07-04,0,0,"washington unitedstates mora mtrainiernationalpark nisquallyvistatrail",16,0,"LNkmboVTVrzmLNg2",2460095,0,0,0,1,"https://farm5.staticflickr.com/4120/4777831839_aa6875ab78_z.jpg",480,640,NA,NA,NA,2010,"http://flickr.com/photos/11885245@N03/4777831839",-121.747878,46.786891,1,1596.07446289062,49.5103912353516,4031.26318359375,79.7036209106445,350.75530927496,0.39087501168251,833898,5.49243587650244,595570.5,5182243.5,0.968123343419887,90141,3628,926,3628,2010,152.048453822347,144.798519922701,159.736033285016,14.9375133623144,"2010",185,33,879.267144895389,"Paradise"
"1785",4023,4777829635,"11885245@N03","8a51fda762",4101,5,"Mt Rainier",1,0,0,1278712639,2010-07-04,0,0,"washington paradise unitedstates mora mtrainiernationalpark nisquallyvistatrail",16,0,"LNkmboVTVrzmLNg2",2460095,0,0,0,1,"https://farm5.staticflickr.com/4101/4777829635_8a51fda762_z.jpg",480,640,NA,NA,NA,2010,"http://flickr.com/photos/11885245@N03/4777829635",-121.743112,46.786672,1,1640.49328613281,15.3031959533691,4328.0498046875,48.7030181884766,297.087784558007,0.474249988794327,1831349,0.714822955688987,595933.5,5182225.5,0.73036344239952,90145,3629,926,3629,2010,179.577293985906,173.344108904981,186.401964887068,13.0578559820869,"2010",185,5,516.841514138679,"Paradise"
"1786",4024,4777828423,"11885245@N03","d688e32bf2",4100,5,"Mt Rainier",1,0,0,1278712603,2010-07-04,0,0,"washington paradise unitedstates mora mtrainiernationalpark nisquallyvistatrail",16,0,"LNkmboVTVrzmLNg2",2460095,0,0,0,1,"https://farm5.staticflickr.com/4100/4777828423_d688e32bf2_z.jpg",640,480,NA,NA,NA,2010,"http://flickr.com/photos/11885245@N03/4777828423",-121.742823,46.786633,0.777777791023254,1644.49108886719,14.1407251358032,2232.7919921875,31.7909870147705,333.134375612087,0.496499985456467,1723205,-0.168809764392336,595957.5,5182222.5,0.724687259297432,90145,3629,926,3629,2010,185.105495484034,178.766507301453,191.899355414494,13.1328481130408,"2010",185,0,492.661449152678,"Paradise"
"1787",4039,4774227007,"61659566@N00","11d68f70ec",4134,5,"And how was your morning?",1,0,0,1278606426,2010-07-06,0,0,"mountain nature washington sony roadtrip rainier dslr mtrainiernationalpark a700 mrnp july62010",15,0,"Uf8Je5pQUL._aKXH3A",12590466,0,0,0,1,"https://farm5.staticflickr.com/4134/4774227007_11d68f70ec_z.jpg",427,640,NA,NA,NA,2010,"http://flickr.com/photos/61659566@N00/4774227007",-121.514217,46.868597,1,1661.3466796875,19.8086585998535,1921.00854492188,58.3152351379395,281.794482787204,0.467624992132187,1844847,-0.358237089043087,613234.5,5191633.5,0.5934743342924,55068,2238,563,2238,2010,170.699126077709,161.141458361354,181.06653703381,19.9250786724561,"2010",187,16,438.089724927539,"Tipsoo"
"1788",4042,4773001308,"7532804@N02","63fb68c0d8",4114,5,"See!",1,0,0,1278547464,2010-06-13,0,0,"",15,0,"LNkmboVTVrzmLNg2",2460095,0,0,0,1,"https://farm5.staticflickr.com/4114/4773001308_63fb68c0d8_z.jpg",519,640,"https://farm5.staticflickr.com/4114/4773001308_cf47ced890_o.jpg",2490,3068,2010,"http://flickr.com/photos/7532804@N02/4773001308",-121.741368,46.784516,0,1639.53332519531,3.33890533447266,9163.166015625,45.2290496826172,250.580384497491,0.500625014305115,2058902,-0.751862246155042,596071.5,5181988.5,0.637255731954959,90896,3629,926,3629,2010,191.514234617005,185.01104490167,197.925006488008,12.913961586338,"2010",164,-28,406.53158533873,"Paradise"
"1789",4043,4773001130,"7532804@N02","1870d5604b",4082,5,"Paradise at Mt. Rainier",1,0,0,1278547459,2010-07-07,0,0,"",15,0,"LNkmboVTVrzmLNg2",2460095,0,0,0,1,"https://farm5.staticflickr.com/4082/4773001130_1870d5604b_z.jpg",425,640,"https://farm5.staticflickr.com/4082/4773001130_4d9cc26487_o.jpg",2837,4275,2010,"http://flickr.com/photos/7532804@N02/4773001130",-121.741368,46.784516,0,1639.53332519531,3.33890533447266,9163.166015625,45.2290496826172,250.580384497491,0.500625014305115,2058902,-0.751862246155042,596071.5,5181988.5,0.637255731954959,90896,3629,926,3629,2010,191.514234617005,185.01104490167,197.925006488008,12.913961586338,"2010",188,-4,406.53158533873,"Paradise"
"1790",4060,4770121300,"61659566@N00","17c6b5da3a",4075,5,"Baby its cold outside",1,0,0,1278469079,2010-07-06,0,0,"lake cold nature water washington skies sony calm blueskies dslr mtrainiernationalpark july6 a700 tipsoo chinockpass",15,0,"Uf8Je5pQUL._aKXH3A",12590466,0,0,0,1,"https://farm5.staticflickr.com/4075/4770121300_17c6b5da3a_z.jpg",640,427,NA,NA,NA,2010,"http://flickr.com/photos/61659566@N00/4770121300",-121.514217,46.868597,1,1661.3466796875,19.8086585998535,1921.00854492188,58.3152351379395,281.794482787204,0.467624992132187,1844847,-0.358237089043087,613234.5,5191633.5,0.5934743342924,55068,2238,563,2238,2010,170.699126077709,161.141458361354,181.06653703381,19.9250786724561,"2010",187,16,438.089724927539,"Tipsoo"
"1791",4061,4769573998,"61659566@N00","a381bb4dbf",4140,5,"July Alpineglow",1,0,0,1278456334,2010-07-06,0,0,"mountain lake reflection water mirror sony scenic rainier alfa alpha dslr amount mtrainiernationalpark a700",15,0,"Uf8Je5pQUL._aKXH3A",12590466,0,0,0,1,"https://farm5.staticflickr.com/4140/4769573998_a381bb4dbf_z.jpg",427,640,NA,NA,NA,2010,"http://flickr.com/photos/61659566@N00/4769573998",-121.514217,46.868597,1,1661.3466796875,19.8086585998535,1921.00854492188,58.3152351379395,281.794482787204,0.467624992132187,1844847,-0.358237089043087,613234.5,5191633.5,0.5934743342924,55068,2238,563,2238,2010,170.699126077709,161.141458361354,181.06653703381,19.9250786724561,"2010",187,16,438.089724927539,"Tipsoo"
"1792",4071,4759399346,"35660941@N02","5d63e9fe9a",4075,5,"",1,0,0,1278211796,2010-07-03,0,0,"washington rainier",15,0,"Sq8PmjxTVrxcEJpp",2468166,0,0,0,1,"https://farm5.staticflickr.com/4075/4759399346_5d63e9fe9a_z.jpg",428,640,"https://farm5.staticflickr.com/4075/4759399346_7a32f0f431_o.jpg",2592,3872,2010,"http://flickr.com/photos/35660941@N02/4759399346",-121.702551,46.775898,0.888888895511627,1217.08666992188,25.1440124511719,6449.17626953125,21.3931617736816,93.2404027072763,0.776125013828278,1891734,-2.25265743604541,599050.5,5181079.5,0,94676,3785,967,3785,2010,136.430009904139,129.90744017342,142.961047166354,13.0536069929339,"2010",184,48,2816.93714263777,"Paradise"
"1793",4072,4758761813,"35660941@N02","74eab21421",4096,5,"",1,0,0,1278211771,2010-07-03,0,0,"washington rainier",15,0,"Sq8PmjxTVrxcEJpp",2468166,0,0,0,1,"https://farm5.staticflickr.com/4096/4758761813_74eab21421_z.jpg",640,428,"https://farm5.staticflickr.com/4096/4758761813_fb89f8e5c6_o.jpg",3872,2592,2010,"http://flickr.com/photos/35660941@N02/4758761813",-121.702551,46.775898,0.888888895511627,1217.08666992188,25.1440124511719,6449.17626953125,21.3931617736816,93.2404027072763,0.776125013828278,1891734,-2.25265743604541,599050.5,5181079.5,0,94676,3785,967,3785,2010,136.430009904139,129.90744017342,142.961047166354,13.0536069929339,"2010",184,48,2816.93714263777,"Paradise"
"1794",4073,4759397890,"35660941@N02","7433702d50",4136,5,"",1,0,0,1278211754,2010-07-03,0,0,"washington rainier",15,0,"Sq8PmjxTVrxcEJpp",2468166,0,0,0,1,"https://farm5.staticflickr.com/4136/4759397890_7433702d50_z.jpg",428,640,"https://farm5.staticflickr.com/4136/4759397890_8b274610bc_o.jpg",2592,3872,2010,"http://flickr.com/photos/35660941@N02/4759397890",-121.702551,46.775898,0.888888895511627,1217.08666992188,25.1440124511719,6449.17626953125,21.3931617736816,93.2404027072763,0.776125013828278,1891734,-2.25265743604541,599050.5,5181079.5,0,94676,3785,967,3785,2010,136.430009904139,129.90744017342,142.961047166354,13.0536069929339,"2010",184,48,2816.93714263777,"Paradise"
"1795",4074,4759397060,"35660941@N02","d82d80d74a",4102,5,"",1,0,0,1278211730,2010-07-03,0,0,"washington rainier",15,0,"niEHOU5TVrxjm8g0",2468129,0,0,0,1,"https://farm5.staticflickr.com/4102/4759397060_d82d80d74a_z.jpg",640,428,"https://farm5.staticflickr.com/4102/4759397060_102222d92d_o.jpg",3872,2592,2010,"http://flickr.com/photos/35660941@N02/4759397060",-121.737506,46.776574,0,1512.74560546875,10.6081438064575,5622.28173828125,23.1012363433838,353.214700106831,0.542874991893768,1582308,-0.529469005693045,596380.5,5181109.5,0.601073287832002,94275,3780,965,3780,2010,178.275687135372,171.925723036389,184.626466122853,12.7007430864635,"2010",184,6,1042.10062300114,"Paradise"
"1796",4075,4759396672,"35660941@N02","c1f9622b5c",4097,5,"",1,0,0,1278211717,2010-07-03,0,0,"washington rainier",15,0,"niEHOU5TVrxjm8g0",2468129,0,0,0,1,"https://farm5.staticflickr.com/4097/4759396672_c1f9622b5c_z.jpg",428,640,"https://farm5.staticflickr.com/4097/4759396672_0c0275fab5_o.jpg",2592,3872,2010,"http://flickr.com/photos/35660941@N02/4759396672",-121.737506,46.776574,0,1512.74560546875,10.6081438064575,5622.28173828125,23.1012363433838,353.214700106831,0.542874991893768,1582308,-0.529469005693045,596380.5,5181109.5,0.601073287832002,94275,3780,965,3780,2010,178.275687135372,171.925723036389,184.626466122853,12.7007430864635,"2010",184,6,1042.10062300114,"Paradise"
"1797",4076,4758759557,"35660941@N02","044615be99",4122,5,"",1,0,0,1278211701,2010-07-03,0,0,"washington rainier",15,0,"niEHOU5TVrxjm8g0",2468129,0,0,0,1,"https://farm5.staticflickr.com/4122/4758759557_044615be99_z.jpg",428,640,"https://farm5.staticflickr.com/4122/4758759557_0c49a6b5df_o.jpg",2592,3872,2010,"http://flickr.com/photos/35660941@N02/4758759557",-121.737506,46.776574,0,1512.74560546875,10.6081438064575,5622.28173828125,23.1012363433838,353.214700106831,0.542874991893768,1582308,-0.529469005693045,596380.5,5181109.5,0.601073287832002,94275,3780,965,3780,2010,178.275687135372,171.925723036389,184.626466122853,12.7007430864635,"2010",184,6,1042.10062300114,"Paradise"
"1798",4077,4759395670,"35660941@N02","b4bd522310",4122,5,"",1,0,0,1278211686,2010-07-03,0,0,"washington rainier",15,0,"niEHOU5TVrxjm8g0",2468129,0,0,0,1,"https://farm5.staticflickr.com/4122/4759395670_b4bd522310_z.jpg",640,490,"https://farm5.staticflickr.com/4122/4759395670_c32292bbd8_o.jpg",3376,2585,2010,"http://flickr.com/photos/35660941@N02/4759395670",-121.737506,46.776574,0,1512.74560546875,10.6081438064575,5622.28173828125,23.1012363433838,353.214700106831,0.542874991893768,1582308,-0.529469005693045,596380.5,5181109.5,0.601073287832002,94275,3780,965,3780,2010,178.275687135372,171.925723036389,184.626466122853,12.7007430864635,"2010",184,6,1042.10062300114,"Paradise"
"1799",4078,4758758869,"35660941@N02","96d211bdcd",4096,5,"",1,0,0,1278211679,2010-07-03,0,0,"washington rainier",15,0,"niEHOU5TVrxjm8g0",2468129,0,0,0,1,"https://farm5.staticflickr.com/4096/4758758869_96d211bdcd_z.jpg",428,640,"https://farm5.staticflickr.com/4096/4758758869_d51fbe0ed7_o.jpg",2592,3872,2010,"http://flickr.com/photos/35660941@N02/4758758869",-121.737506,46.776574,0,1512.74560546875,10.6081438064575,5622.28173828125,23.1012363433838,353.214700106831,0.542874991893768,1582308,-0.529469005693045,596380.5,5181109.5,0.601073287832002,94275,3780,965,3780,2010,178.275687135372,171.925723036389,184.626466122853,12.7007430864635,"2010",184,6,1042.10062300114,"Paradise"
"1800",4079,4759395066,"35660941@N02","ed7e9f0e78",4141,5,"",1,0,0,1278211668,2010-07-03,0,0,"washington rainier",15,0,"niEHOU5TVrxjm8g0",2468129,0,0,0,1,"https://farm5.staticflickr.com/4141/4759395066_ed7e9f0e78_z.jpg",428,640,"https://farm5.staticflickr.com/4141/4759395066_7bede5029c_o.jpg",2592,3872,2010,"http://flickr.com/photos/35660941@N02/4759395066",-121.737506,46.776574,0,1512.74560546875,10.6081438064575,5622.28173828125,23.1012363433838,353.214700106831,0.542874991893768,1582308,-0.529469005693045,596380.5,5181109.5,0.601073287832002,94275,3780,965,3780,2010,178.275687135372,171.925723036389,184.626466122853,12.7007430864635,"2010",184,6,1042.10062300114,"Paradise"
"1801",4080,4758758339,"35660941@N02","4bb9b5125d",4136,5,"",1,0,0,1278211663,2010-07-03,0,0,"washington paradise rainier",15,0,"Sq8PmjxTVrxcEJpp",2468166,0,0,0,1,"https://farm5.staticflickr.com/4136/4758758339_4bb9b5125d_z.jpg",428,640,"https://farm5.staticflickr.com/4136/4758758339_b9462b8b6b_o.jpg",2592,3872,2010,"http://flickr.com/photos/35660941@N02/4758758339",-121.729781,46.780563,0.666666686534882,1537.56225585938,21.1942462921143,2419.74853515625,19.0175647735596,323.030318994314,0.508499979972839,1392133,-0.43745841137661,596962.5,5181562.5,0.662218181060352,92780,3706,927,3706,2010,173.312628632656,167.158474504412,179.669968688346,12.5114941839338,"2010",184,11,782.804504336192,"Paradise"
"1802",4081,4759394660,"35660941@N02","0958a471a9",4141,5,"",1,0,0,1278211655,2010-07-03,0,0,"washington paradise rainier",15,0,"Sq8PmjxTVrxcEJpp",2468166,0,0,0,1,"https://farm5.staticflickr.com/4141/4759394660_0958a471a9_z.jpg",428,640,"https://farm5.staticflickr.com/4141/4759394660_148538ec4c_o.jpg",2592,3872,2010,"http://flickr.com/photos/35660941@N02/4759394660",-121.736197,46.786059,0,1652.18225097656,1.33536636829376,9030.2978515625,5.44732236862183,136.614043843826,0.555625021457672,2034086,-0.08690713106148,596464.5,5182165.5,0.645920541083484,90525,3630,927,3630,2010,191.451630070489,184.885022351834,198.042482612898,13.1574602610643,"2010",184,-7,25.3503903400477,"Paradise"
"1803",4082,4758757773,"35660941@N02","9365295374",4073,5,"",1,0,0,1278211647,2010-07-03,0,0,"washington rainier narada",15,0,"LNkmboVTVrzmLNg2",2460095,0,0,0,1,"https://farm5.staticflickr.com/4073/4758757773_9365295374_z.jpg",640,428,"https://farm5.staticflickr.com/4073/4758757773_de50e32ec5_o.jpg",3872,2592,2010,"http://flickr.com/photos/35660941@N02/4758757773",-121.746282,46.775303,0,1393.46337890625,21.9715614318848,6893.23583984375,20.895845413208,105.57847800816,0.686749994754791,1908794,-0.642030926534062,595714.5,5180956.5,0.542638290457704,95018,3778,964,3778,2010,162.836437817621,156.546949244587,169.068486791464,12.5215375468771,"2010",184,21,1398.8508807013,"Paradise"
"1804",4083,4758757509,"35660941@N02","2ed78c8415",4073,5,"",1,0,0,1278211638,2010-07-03,0,0,"washington rainier",15,0,"b80QkTdTVr66MK1e",2441695,0,0,0,1,"https://farm5.staticflickr.com/4073/4758757509_2ed78c8415_z.jpg",640,428,"https://farm5.staticflickr.com/4073/4758757509_01e1caaee7_o.jpg",3872,2592,2010,"http://flickr.com/photos/35660941@N02/4758757509",-121.780979,46.77013,0.333333343267441,1283.91333007812,30.7171440124512,5665.6318359375,169.616226196289,304.969084208964,0.331750005483627,1308748,6.885851935255,593074.5,5180341.5,0.533898196488137,97241,3848,961,3848,2010,151.281632814195,141.837408460745,160.28903266607,18.4516242053249,"2010",184,33,3824.63282565799,"Paradise"
"1805",4086,4758652863,"8329570@N04","c7ef980c2f",4136,5,"5I0J2559",1,0,0,1278208463,2010-07-03,0,0,"",15,0,"niEHOU5TVrxjm8g0",2468129,0,0,0,1,"https://farm5.staticflickr.com/4136/4758652863_c7ef980c2f_z.jpg",427,640,"https://farm5.staticflickr.com/4136/4758652863_0c069c87e5_o.jpg",2592,3888,2010,"http://flickr.com/photos/8329570@N04/4758652863",-121.743257,46.778741,1,1425.27661132812,4.2961688041687,5411.58837890625,22.6421432495117,131.034140948166,0.603375017642975,2230224,-2.55767263899952,595936.5,5181343.5,0.553159848550333,93520,3704,926,3704,2010,169.114113611634,162.397148634323,176.010681488732,13.6135328544085,"2010",184,15,952.961710271124,"Paradise"
"1806",4133,4740333045,"39971044@N02","05c23e9b26",4075,5,"20100627-IMG_3415.jpg",1,0,0,1277690415,2010-06-27,0,0,"mtrainiernationalpark stevenscanyon reflectionlakes",16,0,"Sq8PmjxTVrxcEJpp",2468166,0,0,0,1,"https://farm5.staticflickr.com/4075/4740333045_05c23e9b26_z.jpg",360,640,NA,NA,NA,2010,"http://flickr.com/photos/39971044@N02/4740333045",-121.727395,46.768466,0,1483.8544921875,6.33587217330933,9201.15625,10.8474407196045,323.705648508512,0.503000020980835,1600710,0.33926150926527,597166.5,5180221.5,0.633769252028142,97657,3931,1003,3931,2010,173.725630814318,167.08687558734,180.113439904029,13.0265643166894,"2010",178,4,2058.78067883677,"Paradise"
"1807",4134,4740965572,"39971044@N02","aa0f9bf998",4140,5,"20100627-IMG_3413.jpg",1,0,0,1277690392,2010-06-27,0,0,"mtrainiernationalpark stevenscanyon reflectionlakes",16,0,"Sq8PmjxTVrxcEJpp",2468166,0,0,0,1,"https://farm5.staticflickr.com/4140/4740965572_aa0f9bf998_z.jpg",360,640,NA,NA,NA,2010,"http://flickr.com/photos/39971044@N02/4740965572",-121.727395,46.768466,0,1483.8544921875,6.33587217330933,9201.15625,10.8474407196045,323.705648508512,0.503000020980835,1600710,0.33926150926527,597166.5,5180221.5,0.633769252028142,97657,3931,1003,3931,2010,173.725630814318,167.08687558734,180.113439904029,13.0265643166894,"2010",178,4,2058.78067883677,"Paradise"
"1808",4135,4740963236,"39971044@N02","2c2176a88b",4116,5,"20100627-IMG_3405.jpg",1,0,0,1277690349,2010-06-27,0,0,"mtrainiernationalpark stevenscanyon reflectionlakes",16,0,"Sq8PmjxTVrxcEJpp",2468166,0,0,0,1,"https://farm5.staticflickr.com/4116/4740963236_2c2176a88b_z.jpg",360,640,NA,NA,NA,2010,"http://flickr.com/photos/39971044@N02/4740963236",-121.727395,46.768466,0,1483.8544921875,6.33587217330933,9201.15625,10.8474407196045,323.705648508512,0.503000020980835,1600710,0.33926150926527,597166.5,5180221.5,0.633769252028142,97657,3931,1003,3931,2010,173.725630814318,167.08687558734,180.113439904029,13.0265643166894,"2010",178,4,2058.78067883677,"Paradise"
"1809",4136,4740327891,"39971044@N02","40efe0a456",4134,5,"20100627-IMG_3403.jpg",1,0,0,1277690316,2010-06-27,0,0,"mtrainiernationalpark stevenscanyon reflectionlakes",16,0,"Sq8PmjxTVrxcEJpp",2468166,0,0,0,1,"https://farm5.staticflickr.com/4134/4740327891_40efe0a456_z.jpg",640,360,NA,NA,NA,2010,"http://flickr.com/photos/39971044@N02/4740327891",-121.727395,46.768466,0,1483.8544921875,6.33587217330933,9201.15625,10.8474407196045,323.705648508512,0.503000020980835,1600710,0.33926150926527,597166.5,5180221.5,0.633769252028142,97657,3931,1003,3931,2010,173.725630814318,167.08687558734,180.113439904029,13.0265643166894,"2010",178,4,2058.78067883677,"Paradise"
"1810",4137,4740960436,"39971044@N02","ec7d55154c",4123,5,"20100627-IMG_3402.jpg",1,0,0,1277690297,2010-06-27,0,0,"mtrainiernationalpark stevenscanyon reflectionlakes",16,0,"Sq8PmjxTVrxcEJpp",2468166,0,0,0,1,"https://farm5.staticflickr.com/4123/4740960436_ec7d55154c_z.jpg",360,640,NA,NA,NA,2010,"http://flickr.com/photos/39971044@N02/4740960436",-121.727395,46.768466,0,1483.8544921875,6.33587217330933,9201.15625,10.8474407196045,323.705648508512,0.503000020980835,1600710,0.33926150926527,597166.5,5180221.5,0.633769252028142,97657,3931,1003,3931,2010,173.725630814318,167.08687558734,180.113439904029,13.0265643166894,"2010",178,4,2058.78067883677,"Paradise"
