id,owner,secret,server,farm,title,ispublic,isfriend,isfamily,dateupload,datetaken,datetakengranularity,datetakenunknown,tags,accuracy,context,place_id,woeid,geo_is_family,geo_is_friend,geo_is_contact,geo_is_public,url_z,height_z,width_z,url_o,height_o,width_o,URL_link,URL,UTME,UTMN,lat,long,CollectorName,Species,Phenophase,Notes,,
15416795466,38392177@N06,5c26f6a539,3932,4,20140903-_MG_9057,1,0,0,1412451503,9/3/14 11:55,0,0,nationalpark mountrainier mountrainiernationalpark,16,0,niEHOU5TVrxjm8g0,2468129,0,0,0,1,https://farm4.staticflickr.com/3932/15416795466_5c26f6a539_z.jpg,427,640,https://farm4.staticflickr.com/3932/15416795466_70c054e222_o.jpg,1365,2048,http://flickr.com/photos/38392177@N06/15416795466,http://flickr.com/photos/38392177@N06/15416795466,596418.3007,5182136.856,-121.736798,46.785808,Myesa LF,Xerophyllum tenax,Ripening Fruit,,,
15416795466,38392177@N06,5c26f6a539,3932,4,20140903-_MG_9057,1,0,0,1412451503,9/3/14 11:55,0,0,nationalpark mountrainier mountrainiernationalpark,16,0,niEHOU5TVrxjm8g0,2468129,0,0,0,1,https://farm4.staticflickr.com/3932/15416795466_5c26f6a539_z.jpg,427,640,https://farm4.staticflickr.com/3932/15416795466_70c054e222_o.jpg,1365,2048,http://flickr.com/photos/38392177@N06/15416795466,http://flickr.com/photos/38392177@N06/15416795466,596418.3007,5182136.856,-121.736798,46.785808,Myesa LF,Polygonum bistortoides,Ripening Fruit,,,
15253262588,38392177@N06,1fbe97088d,2949,3,20140903-_MG_9056,1,0,0,1412451494,9/3/14 11:53,0,0,nationalpark mountrainier mountrainiernationalpark,16,0,niEHOU5TVrxjm8g0,2468129,0,0,0,1,https://farm3.staticflickr.com/2949/15253262588_1fbe97088d_z.jpg,427,640,https://farm3.staticflickr.com/2949/15253262588_61ee50db73_o.jpg,1365,2048,http://flickr.com/photos/38392177@N06/15253262588,http://flickr.com/photos/38392177@N06/15253262588,596418.3007,5182136.856,-121.736798,46.785808,Myesa LF,Polygonum bistortoides,Ripening Fruit,,,
15439523562,38392177@N06,a161889bf0,2944,3,20140903-_MG_9053,1,0,0,1412451481,9/3/14 11:53,0,0,nationalpark mountrainier mountrainiernationalpark,16,0,niEHOU5TVrxjm8g0,2468129,0,0,0,1,https://farm3.staticflickr.com/2944/15439523562_a161889bf0_z.jpg,427,640,https://farm3.staticflickr.com/2944/15439523562_d92452fb91_o.jpg,1365,2048,http://flickr.com/photos/38392177@N06/15439523562,http://flickr.com/photos/38392177@N06/15439523562,596418.3007,5182136.856,-121.736798,46.785808,Myesa LF,NF,NF,,,
15253093209,38392177@N06,d61d584b57,5600,6,20140903-_MG_9052,1,0,0,1412451476,9/3/14 11:52,0,0,nationalpark mountrainier mountrainiernationalpark,16,0,niEHOU5TVrxjm8g0,2468129,0,0,0,1,https://farm6.staticflickr.com/5600/15253093209_d61d584b57_z.jpg,640,427,https://farm6.staticflickr.com/5600/15253093209_729f189df2_o.jpg,2048,1365,http://flickr.com/photos/38392177@N06/15253093209,http://flickr.com/photos/38392177@N06/15253093209,596418.3007,5182136.856,-121.736798,46.785808,Myesa LF,NF,NF,,,
15253258918,38392177@N06,aa4e9b273b,3932,4,20140903-_MG_9049,1,0,0,1412451469,9/3/14 11:50,0,0,nationalpark mountrainier mountrainiernationalpark,16,0,niEHOU5TVrxjm8g0,2468129,0,0,0,1,https://farm4.staticflickr.com/3932/15253258918_aa4e9b273b_z.jpg,427,640,https://farm4.staticflickr.com/3932/15253258918_15e3e32613_o.jpg,1365,2048,http://flickr.com/photos/38392177@N06/15253258918,http://flickr.com/photos/38392177@N06/15253258918,596418.3007,5182136.856,-121.736798,46.785808,Myesa LF,Potentilla flavbellifolia,Ripening Fruit,,,
15253091059,38392177@N06,3dc7ac4aca,2944,3,20140903-_MG_9048,1,0,0,1412451461,9/3/14 11:47,0,0,nationalpark mountrainier mountrainiernationalpark,16,0,niEHOU5TVrxjm8g0,2468129,0,0,0,1,https://farm3.staticflickr.com/2944/15253091059_3dc7ac4aca_z.jpg,427,640,https://farm3.staticflickr.com/2944/15253091059_a47ae72443_o.jpg,1365,2048,http://flickr.com/photos/38392177@N06/15253091059,http://flickr.com/photos/38392177@N06/15253091059,596418.3007,5182136.856,-121.736798,46.785808,Myesa LF,NF,NF,,,
15253296827,38392177@N06,cf5f64d12e,5601,6,20140903-_MG_9046,1,0,0,1412451455,9/3/14 11:46,0,0,nationalpark mountrainier mountrainiernationalpark,16,0,niEHOU5TVrxjm8g0,2468129,0,0,0,1,https://farm6.staticflickr.com/5601/15253296827_cf5f64d12e_z.jpg,427,640,https://farm6.staticflickr.com/5601/15253296827_68cf3800c8_o.jpg,1365,2048,http://flickr.com/photos/38392177@N06/15253296827,http://flickr.com/photos/38392177@N06/15253296827,596418.3007,5182136.856,-121.736798,46.785808,Myesa LF,NF,NF,,,
15436668841,38392177@N06,86247e1245,3931,4,20140903-_MG_9045,1,0,0,1412451450,9/3/14 11:46,0,0,nationalpark mountrainier mountrainiernationalpark,16,0,niEHOU5TVrxjm8g0,2468129,0,0,0,1,https://farm4.staticflickr.com/3931/15436668841_86247e1245_z.jpg,427,640,https://farm4.staticflickr.com/3931/15436668841_66116390af_o.jpg,1365,2048,http://flickr.com/photos/38392177@N06/15436668841,http://flickr.com/photos/38392177@N06/15436668841,596418.3007,5182136.856,-121.736798,46.785808,Myesa LF,NF,NF,,,
15253087609,38392177@N06,613bab6745,3930,4,20140903-_MG_9041,1,0,0,1412451434,9/3/14 11:44,0,0,nationalpark mountrainier mountrainiernationalpark,16,0,niEHOU5TVrxjm8g0,2468129,0,0,0,1,https://farm4.staticflickr.com/3930/15253087609_613bab6745_z.jpg,427,640,https://farm4.staticflickr.com/3930/15253087609_d14c07f2a0_o.jpg,1365,2048,http://flickr.com/photos/38392177@N06/15253087609,http://flickr.com/photos/38392177@N06/15253087609,596418.3007,5182136.856,-121.736798,46.785808,Myesa LF,Ligusticum grayi,Releasing Seed,,,
15253087609,38392177@N06,613bab6745,3930,4,20140903-_MG_9041,1,0,0,1412451434,9/3/14 11:44,0,0,nationalpark mountrainier mountrainiernationalpark,16,0,niEHOU5TVrxjm8g0,2468129,0,0,0,1,https://farm4.staticflickr.com/3930/15253087609_613bab6745_z.jpg,427,640,https://farm4.staticflickr.com/3930/15253087609_d14c07f2a0_o.jpg,1365,2048,http://flickr.com/photos/38392177@N06/15253087609,http://flickr.com/photos/38392177@N06/15253087609,596418.3007,5182136.856,-121.736798,46.785808,Myesa LF,Eucephalus ledophyllus,Ripening Fruit,,,
15253152640,38392177@N06,3cf30d23d6,2945,3,20140903-_MG_9039,1,0,0,1412451430,9/3/14 11:35,0,0,nationalpark mountrainier mountrainiernationalpark,16,0,niEHOU5TVrxjm8g0,2468129,0,0,0,1,https://farm3.staticflickr.com/2945/15253152640_3cf30d23d6_z.jpg,427,640,https://farm3.staticflickr.com/2945/15253152640_8438746acf_o.jpg,1365,2048,http://flickr.com/photos/38392177@N06/15253152640,http://flickr.com/photos/38392177@N06/15253152640,596418.3007,5182136.856,-121.736798,46.785808,Myesa LF,Gentiana calycosa,Budding,,,
15253291157,38392177@N06,a947bbc85b,2944,3,20140903-_MG_9037,1,0,0,1412451414,9/3/14 11:30,0,0,nationalpark mountrainier mountrainiernationalpark visitorcenter kÌ_lastuskeskus,16,0,niEHOU5TVrxjm8g0,2468129,0,0,0,1,https://farm3.staticflickr.com/2944/15253291157_a947bbc85b_z.jpg,427,640,https://farm3.staticflickr.com/2944/15253291157_089c753269_o.jpg,1365,2048,http://flickr.com/photos/38392177@N06/15253291157,http://flickr.com/photos/38392177@N06/15253291157,596418.3007,5182136.856,-121.736798,46.785808,Myesa LF,NF,NF,,,
15253250768,38392177@N06,47359764ca,5597,6,20140903-_MG_9034,1,0,0,1412451410,9/3/14 11:30,0,0,nationalpark mountrainier mountrainiernationalpark visitorcenter kÌ_lastuskeskus,16,0,niEHOU5TVrxjm8g0,2468129,0,0,0,1,https://farm6.staticflickr.com/5597/15253250768_47359764ca_z.jpg,427,640,https://farm6.staticflickr.com/5597/15253250768_739e8af446_o.jpg,1365,2048,http://flickr.com/photos/38392177@N06/15253250768,http://flickr.com/photos/38392177@N06/15253250768,596418.3007,5182136.856,-121.736798,46.785808,Myesa LF,NF,NF,,,
15439512982,38392177@N06,d85547b0fe,3928,4,20140903-_MG_9033,1,0,0,1412451404,9/3/14 11:29,0,0,nationalpark mountrainier mountrainiernationalpark visitorcenter kÌ_lastuskeskus,16,0,niEHOU5TVrxjm8g0,2468129,0,0,0,1,https://farm4.staticflickr.com/3928/15439512982_d85547b0fe_z.jpg,427,640,https://farm4.staticflickr.com/3928/15439512982_9ac4c680ee_o.jpg,1365,2048,http://flickr.com/photos/38392177@N06/15439512982,http://flickr.com/photos/38392177@N06/15439512982,596418.3007,5182136.856,-121.736798,46.785808,Myesa LF,Anaphalis margaritacea,Flowering,,,
15436661621,38392177@N06,1854f1c75c,5601,6,20140903-_MG_9031,1,0,0,1412451398,9/3/14 11:28,0,0,nationalpark mountrainier mountrainiernationalpark visitorcenter kÌ_lastuskeskus,16,0,niEHOU5TVrxjm8g0,2468129,0,0,0,1,https://farm6.staticflickr.com/5601/15436661621_1854f1c75c_z.jpg,427,640,https://farm6.staticflickr.com/5601/15436661621_0c8731e9ea_o.jpg,1365,2048,http://flickr.com/photos/38392177@N06/15436661621,http://flickr.com/photos/38392177@N06/15436661621,596418.3007,5182136.856,-121.736798,46.785808,Myesa LF,NF,NF,,,
15439858995,38392177@N06,3bee5fc75f,5599,6,20140903-_MG_9030,1,0,0,1412451395,9/3/14 11:19,0,0,nationalpark mountrainier mountrainiernationalpark visitorcenter kÌ_lastuskeskus,16,0,niEHOU5TVrxjm8g0,2468129,0,0,0,1,https://farm6.staticflickr.com/5599/15439858995_3bee5fc75f_z.jpg,427,640,https://farm6.staticflickr.com/5599/15439858995_b929831c01_o.jpg,1365,2048,http://flickr.com/photos/38392177@N06/15439858995,http://flickr.com/photos/38392177@N06/15439858995,596418.3007,5182136.856,-121.736798,46.785808,Myesa LF,NF,NF,,,
15253248568,38392177@N06,9befdc4cbe,5601,6,20140903-_MG_9029,1,0,0,1412451391,9/3/14 11:17,0,0,nationalpark mountrainier mountrainiernationalpark visitorcenter kÌ_lastuskeskus,16,0,niEHOU5TVrxjm8g0,2468129,0,0,0,1,https://farm6.staticflickr.com/5601/15253248568_9befdc4cbe_z.jpg,427,640,https://farm6.staticflickr.com/5601/15253248568_a6f5eeb5cd_o.jpg,1365,2048,http://flickr.com/photos/38392177@N06/15253248568,http://flickr.com/photos/38392177@N06/15253248568,596418.3007,5182136.856,-121.736798,46.785808,Myesa LF,NF,NF,,,
15439510612,38392177@N06,da23396610,3935,4,20140903-_MG_9028,1,0,0,1412451386,9/3/14 11:17,0,0,nationalpark mountrainier mountrainiernationalpark visitorcenter kÌ_lastuskeskus,16,0,niEHOU5TVrxjm8g0,2468129,0,0,0,1,https://farm4.staticflickr.com/3935/15439510612_da23396610_z.jpg,427,640,https://farm4.staticflickr.com/3935/15439510612_879fe1f54d_o.jpg,1365,2048,http://flickr.com/photos/38392177@N06/15439510612,http://flickr.com/photos/38392177@N06/15439510612,596418.3007,5182136.856,-121.736798,46.785808,Myesa LF,NF,NF,,,
15439509762,38392177@N06,22c186855e,2942,3,20140903-_MG_9027,1,0,0,1412451380,9/3/14 11:17,0,0,nationalpark mountrainier mountrainiernationalpark visitorcenter kÌ_lastuskeskus,16,0,niEHOU5TVrxjm8g0,2468129,0,0,0,1,https://farm3.staticflickr.com/2942/15439509762_22c186855e_z.jpg,427,640,https://farm3.staticflickr.com/2942/15439509762_c93b71fd16_o.jpg,1365,2048,http://flickr.com/photos/38392177@N06/15439509762,http://flickr.com/photos/38392177@N06/15439509762,596418.3007,5182136.856,-121.736798,46.785808,Myesa LF,NF,NF,,,
15253144750,38392177@N06,9c0bf74b65,3931,4,20140903-_MG_9020,1,0,0,1412451370,9/3/14 10:27,0,0,nationalpark mountrainier mountrainiernationalpark visitorcenter kÌ_lastuskeskus,16,0,niEHOU5TVrxjm8g0,2468129,0,0,0,1,https://farm4.staticflickr.com/3931/15253144750_9c0bf74b65_z.jpg,427,640,https://farm4.staticflickr.com/3931/15253144750_6313514728_o.jpg,1365,2048,http://flickr.com/photos/38392177@N06/15253144750,http://flickr.com/photos/38392177@N06/15253144750,596418.3007,5182136.856,-121.736798,46.785808,Myesa LF,NF,NF,,,
15253284637,38392177@N06,9da30eb6a4,5601,6,20140903-_MG_9019,1,0,0,1412451363,9/3/14 10:27,0,0,nationalpark mountrainier mountrainiernationalpark visitorcenter kÌ_lastuskeskus,16,0,niEHOU5TVrxjm8g0,2468129,0,0,0,1,https://farm6.staticflickr.com/5601/15253284637_9da30eb6a4_z.jpg,427,640,https://farm6.staticflickr.com/5601/15253284637_5b815832cd_o.jpg,1365,2048,http://flickr.com/photos/38392177@N06/15253284637,http://flickr.com/photos/38392177@N06/15253284637,596418.3007,5182136.856,-121.736798,46.785808,Myesa LF,NF,NF,,,
15253078089,38392177@N06,c05c0566ee,2943,3,20140903-_MG_9018,1,0,0,1412451359,9/3/14 10:27,0,0,nationalpark mountrainier mountrainiernationalpark visitorcenter kÌ_lastuskeskus,16,0,niEHOU5TVrxjm8g0,2468129,0,0,0,1,https://farm3.staticflickr.com/2943/15253078089_c05c0566ee_z.jpg,427,640,https://farm3.staticflickr.com/2943/15253078089_b0d70f3e93_o.jpg,1365,2048,http://flickr.com/photos/38392177@N06/15253078089,http://flickr.com/photos/38392177@N06/15253078089,596418.3007,5182136.856,-121.736798,46.785808,Myesa LF,NF,NF,,,
15436656241,38392177@N06,4002b83501,2947,3,20140903-_MG_9017,1,0,0,1412451353,9/3/14 10:08,0,0,nationalpark mountrainier mountrainiernationalpark visitorcenter kÌ_lastuskeskus,16,0,niEHOU5TVrxjm8g0,2468129,0,0,0,1,https://farm3.staticflickr.com/2947/15436656241_4002b83501_z.jpg,427,640,https://farm3.staticflickr.com/2947/15436656241_8979896d74_o.jpg,1365,2048,http://flickr.com/photos/38392177@N06/15436656241,http://flickr.com/photos/38392177@N06/15436656241,596418.3007,5182136.856,-121.736798,46.785808,Myesa LF,NF,NF,,,
15436655551,38392177@N06,bbd5a569e3,5600,6,20140903-_MG_9016,1,0,0,1412451348,9/3/14 10:06,0,0,nationalpark mountrainier mountrainiernationalpark visitorcenter kÌ_lastuskeskus,16,0,niEHOU5TVrxjm8g0,2468129,0,0,0,1,https://farm6.staticflickr.com/5600/15436655551_bbd5a569e3_z.jpg,427,640,https://farm6.staticflickr.com/5600/15436655551_7235eaa656_o.jpg,1365,2048,http://flickr.com/photos/38392177@N06/15436655551,http://flickr.com/photos/38392177@N06/15436655551,596418.3007,5182136.856,-121.736798,46.785808,Myesa LF,NF,NF,,,
15253076179,38392177@N06,de49efdac9,3927,4,20140903-_MG_9015,1,0,0,1412451344,9/3/14 10:03,0,0,nationalpark mountrainier mountrainiernationalpark visitorcenter kÌ_lastuskeskus,16,0,niEHOU5TVrxjm8g0,2468129,0,0,0,1,https://farm4.staticflickr.com/3927/15253076179_de49efdac9_z.jpg,427,640,https://farm4.staticflickr.com/3927/15253076179_b57ecc0ff7_o.jpg,1365,2048,http://flickr.com/photos/38392177@N06/15253076179,http://flickr.com/photos/38392177@N06/15253076179,596418.3007,5182136.856,-121.736798,46.785808,Myesa LF,NF,NF,,,
15435322102,33401860@N00,a5b2b3e27c,5598,6,Approaching Seattle,1,0,0,1412418545,7/29/14 12:39,0,0,mountains landscape washington fromtheplane mtranier,16,0,Uf8Je5pQUL._aKXH3A,12590466,0,0,0,1,https://farm6.staticflickr.com/5598/15435322102_a5b2b3e27c_z.jpg,640,480,NA,NA,NA,http://flickr.com/photos/33401860@N00/15435322102,http://flickr.com/photos/33401860@N00/15435322102,594697.5583,5198304.307,-121.755981,46.931511,Myesa LF,NF,NF,,,
15246420349,7532804@N02,33fd6e3552,2944,3,Tipsoo Lake,1,0,0,1412387690,9/20/14 15:27,0,0,,15,0,Uf8Je5pQUL._aKXH3A,12590466,0,0,0,1,https://farm3.staticflickr.com/2944/15246420349_33fd6e3552_z.jpg,158,640,https://farm3.staticflickr.com/2944/15246420349_a8d35b3de8_o.jpg,2609,10550,http://flickr.com/photos/7532804@N02/15246420349,http://flickr.com/photos/7532804@N02/15246420349,612913.3053,5191774.194,-121.51838,46.869917,Myesa LF,NF,NF,,,
15246476920,7532804@N02,56f18446f3,3930,4,Hwy 410 Summit,1,0,0,1412387689,9/20/14 15:16,0,0,,15,0,Uf8Je5pQUL._aKXH3A,12590466,0,0,0,1,https://farm4.staticflickr.com/3930/15246476920_56f18446f3_z.jpg,426,640,https://farm4.staticflickr.com/3930/15246476920_b418f6b891_o.jpg,2868,4310,http://flickr.com/photos/7532804@N02/15246476920,http://flickr.com/photos/7532804@N02/15246476920,612182.5229,5191838.812,-121.52795,46.870622,Myesa LF,NF,NF,,,
15243648680,123274819@N03,14b2b7a34e,3933,4,"Landscape, Mt Rainier",1,0,0,1412360013,10/2/14 0:44,0,1,mountain landscape sony wildflower mtrainier paradisepark 70200g,13,0,Uf8Je5pQUL._aKXH3A,12590466,0,0,0,1,https://farm4.staticflickr.com/3933/15243648680_14b2b7a34e_z.jpg,426,640,NA,NA,NA,http://flickr.com/photos/123274819@N03/15243648680,http://flickr.com/photos/123274819@N03/15243648680,597568.7396,5185737.493,-121.720962,46.818035,Myesa LF,Polygonum bistortoides,Flowering,,,
15243648680,123274819@N03,14b2b7a34e,3933,4,"Landscape, Mt Rainier",1,0,0,1412360013,10/2/14 0:44,0,1,mountain landscape sony wildflower mtrainier paradisepark 70200g,13,0,Uf8Je5pQUL._aKXH3A,12590466,0,0,0,1,https://farm4.staticflickr.com/3933/15243648680_14b2b7a34e_z.jpg,426,640,NA,NA,NA,http://flickr.com/photos/123274819@N03/15243648680,http://flickr.com/photos/123274819@N03/15243648680,597568.7396,5185737.493,-121.720962,46.818035,Myesa LF,Lupinus arcticus,Flowering,,,
15243648680,123274819@N03,14b2b7a34e,3933,4,"Landscape, Mt Rainier",1,0,0,1412360013,10/2/14 0:44,0,1,mountain landscape sony wildflower mtrainier paradisepark 70200g,13,0,Uf8Je5pQUL._aKXH3A,12590466,0,0,0,1,https://farm4.staticflickr.com/3933/15243648680_14b2b7a34e_z.jpg,426,640,NA,NA,NA,http://flickr.com/photos/123274819@N03/15243648680,http://flickr.com/photos/123274819@N03/15243648680,597568.7396,5185737.493,-121.720962,46.818035,Myesa LF,Castilleja parviflora,Flowering,,,
15238854098,101237147@N02,b554ef8364,3935,4,mountain on cloudy,1,0,0,1412311386,9/24/14 5:57,0,0,,16,0,Uf8Je5pQUL._aKXH3A,12590466,0,0,0,1,https://farm4.staticflickr.com/3935/15238854098_b554ef8364_z.jpg,225,640,https://farm4.staticflickr.com/3935/15238854098_e8273f7f84_o.jpg,2223,6320,http://flickr.com/photos/101237147@N02/15238854098,http://flickr.com/photos/101237147@N02/15238854098,598597.7301,5189862.717,-121.706586,46.854997,Myesa LF,NF,NF,,,
15425094482,101237147@N02,bae77dac70,2945,3,Dark sky,1,0,0,1412311264,9/24/14 9:12,0,0,,16,0,Uf8Je5pQUL._aKXH3A,12590466,0,0,0,1,https://farm3.staticflickr.com/2945/15425094482_bae77dac70_z.jpg,330,640,https://farm3.staticflickr.com/2945/15425094482_542b0b8956_o.jpg,2543,4928,http://flickr.com/photos/101237147@N02/15425094482,http://flickr.com/photos/101237147@N02/15425094482,598597.7301,5189862.717,-121.706586,46.854997,Myesa LF,NF,NF,,,
15414407692,77508165@N02,51b3eee948,3927,4,Trudging,1,0,0,1412201947,9/21/14 15:19,0,0,hiking mtrainiernationalpark,14,0,aRjt_z5TV7oQHRXh,2502312,0,0,0,1,https://farm4.staticflickr.com/3927/15414407692_51b3eee948_z.jpg,424,640,https://farm4.staticflickr.com/3927/15414407692_a5318b6a8f_o.jpg,3264,4928,http://flickr.com/photos/77508165@N02/15414407692,http://flickr.com/photos/77508165@N02/15414407692,599038.5835,5195846.232,-121.699504,46.908763,Myesa LF,NF,NF,,,
15220981879,24355710@N08,8ee9690bcf,3928,4,"Foggy Alpine Landscapes No. 2, Mount Rainier National Park, Washington, 2014",1,0,0,1412136955,9/18/14 14:17,0,0,usa nature fog clouds landscape washington unitedstates alpine valley mountrainiernationalpark pacificnorthwest northamerica huckleberrybasin,16,0,aRjt_z5TV7oQHRXh,2502312,0,0,0,1,https://farm4.staticflickr.com/3928/15220981879_8ee9690bcf_z.jpg,427,640,NA,NA,NA,http://flickr.com/photos/24355710@N08/15220981879,http://flickr.com/photos/24355710@N08/15220981879,602550.0226,5197050.157,-121.653136,46.919061,Myesa LF,NF,NF,,,
15220736577,78235800@N00,0577b66d5c,2941,3,IMG_8384,1,0,0,1412131977,9/22/14 19:32,0,0,photostream,16,0,Sq8PmjxTVrxcEJpp,2468166,0,0,0,1,https://farm3.staticflickr.com/2941/15220736577_0577b66d5c_z.jpg,640,480,https://farm3.staticflickr.com/2941/15220736577_3aab3a1c7c_o.jpg,3264,2448,http://flickr.com/photos/78235800@N00/15220736577,http://flickr.com/photos/78235800@N00/15220736577,596333.7046,5183068.818,-121.73771,46.794205,Myesa LF,NF,NF,,,
15210147829,63745542@N05,526b533488,2950,3,Fremont lookout @ sunrise-mount rainier,1,0,0,1412037774,9/28/14 11:15,0,0,,16,0,aRjt_z5TV7oQHRXh,2502312,0,0,0,1,https://farm3.staticflickr.com/2950/15210147829_526b533488_z.jpg,640,480,https://farm3.staticflickr.com/2950/15210147829_e3a75cbd15_o.jpg,2448,3264,http://flickr.com/photos/63745542@N05/15210147829,http://flickr.com/photos/63745542@N05/15210147829,603039.3522,5196997.667,-121.646723,46.918513,Myesa LF,NF,NF,,,
15210298658,63745542@N05,b4ebb2dfba,3909,4,Fremont lookout @ sunrise-mount rainier,1,0,0,1412037768,9/28/14 11:04,0,0,,16,0,Uf8Je5pQUL._aKXH3A,12590466,0,0,0,1,https://farm4.staticflickr.com/3909/15210298658_b4ebb2dfba_z.jpg,640,480,https://farm4.staticflickr.com/3909/15210298658_79457f9fd1_o.jpg,2448,3264,http://flickr.com/photos/63745542@N05/15210298658,http://flickr.com/photos/63745542@N05/15210298658,609603.127,5194896.893,-121.56105,46.898563,Myesa LF,NF,NF,,,
15393718361,63745542@N05,7374c1edb8,3927,4,Fremont lookout @ sunrise-mount rainier,1,0,0,1412037753,9/28/14 11:09,0,0,,16,0,aRjt_z5TV7oQHRXh,2502312,0,0,0,1,https://farm4.staticflickr.com/3927/15393718361_7374c1edb8_z.jpg,164,640,https://farm4.staticflickr.com/3927/15393718361_b1a3494b24_o.jpg,2444,9516,http://flickr.com/photos/63745542@N05/15393718361,http://flickr.com/photos/63745542@N05/15393718361,603270.3269,5196853.82,-121.643723,46.917183,Myesa LF,NF,NF,,,
15393717431,63745542@N05,760bfc39a5,2942,3,Fremont lookout @ sunrise-mount rainier,1,0,0,1412037744,9/28/14 11:15,0,0,,16,0,aRjt_z5TV7oQHRXh,2502312,0,0,0,1,https://farm3.staticflickr.com/2942/15393717431_760bfc39a5_z.jpg,640,480,https://farm3.staticflickr.com/2942/15393717431_62fab5ec84_o.jpg,2448,3264,http://flickr.com/photos/63745542@N05/15393717431,http://flickr.com/photos/63745542@N05/15393717431,603041.2384,5196998.7,-121.646698,46.918522,Myesa LF,NF,NF,,,
15393715311,63745542@N05,46c806287f,2946,3,Fremont lookout @ sunrise-mount rainier,1,0,0,1412037725,9/28/14 11:09,0,0,,16,0,aRjt_z5TV7oQHRXh,2502312,0,0,0,1,https://farm3.staticflickr.com/2946/15393715311_46c806287f_z.jpg,640,480,https://farm3.staticflickr.com/2946/15393715311_0bb01d925a_o.jpg,2448,3264,http://flickr.com/photos/63745542@N05/15393715311,http://flickr.com/photos/63745542@N05/15393715311,603268.0638,5196852.558,-121.643753,46.917172,Myesa LF,NF,NF,,,
15210141959,63745542@N05,6368f59690,3838,4,Fremont lookout @ sunrise-mount rainier,1,0,0,1412037722,9/28/14 11:21,0,0,,16,0,aRjt_z5TV7oQHRXh,2502312,0,0,0,1,https://farm4.staticflickr.com/3838/15210141959_6368f59690_z.jpg,640,480,https://farm4.staticflickr.com/3838/15210141959_f951dea2ee_o.jpg,2448,3264,http://flickr.com/photos/63745542@N05/15210141959,http://flickr.com/photos/63745542@N05/15210141959,602785.0737,5197022.63,-121.650056,46.918777,Myesa LF,NF,NF,,,
15210219700,63745542@N05,928a7f04bd,3899,4,Fremont lookout @ sunrise-mount rainier,1,0,0,1412037710,9/28/14 11:22,0,0,,16,0,aRjt_z5TV7oQHRXh,2502312,0,0,0,1,https://farm4.staticflickr.com/3899/15210219700_928a7f04bd_z.jpg,480,640,https://farm4.staticflickr.com/3899/15210219700_ab7a36a7bc_o.jpg,2448,3264,http://flickr.com/photos/63745542@N05/15210219700,http://flickr.com/photos/63745542@N05/15210219700,602749.7813,5197019.911,-121.65052,46.918758,Myesa LF,NF,NF,,,
15393712691,63745542@N05,5ed34cb119,2942,3,Fremont lookout @ sunrise-mount rainier,1,0,0,1412037703,9/28/14 11:26,0,0,,16,0,aRjt_z5TV7oQHRXh,2502312,0,0,0,1,https://farm3.staticflickr.com/2942/15393712691_5ed34cb119_z.jpg,480,640,https://farm3.staticflickr.com/2942/15393712691_edc5731573_o.jpg,2448,3264,http://flickr.com/photos/63745542@N05/15393712691,http://flickr.com/photos/63745542@N05/15393712691,602524.3638,5197049.717,-121.653473,46.919061,Myesa LF,NF,NF,,,
15373859856,63745542@N05,6dd85079c8,3898,4,Fremont lookout @ sunrise-mount rainier,1,0,0,1412037695,9/28/14 11:36,0,0,,16,0,aRjt_z5TV7oQHRXh,2502312,0,0,0,1,https://farm4.staticflickr.com/3898/15373859856_6dd85079c8_z.jpg,640,480,https://farm4.staticflickr.com/3898/15373859856_a38ee8b487_o.jpg,2448,3264,http://flickr.com/photos/63745542@N05/15373859856,http://flickr.com/photos/63745542@N05/15373859856,602025.8856,5197076.638,-121.660012,46.91938,Myesa LF,NF,NF,,,
15210289928,63745542@N05,a2d6466740,2945,3,Fremont lookout @ sunrise-mount rainier,1,0,0,1412037686,9/28/14 11:47,0,0,,16,0,aRjt_z5TV7oQHRXh,2502312,0,0,0,1,https://farm3.staticflickr.com/2945/15210289928_a2d6466740_z.jpg,640,480,https://farm3.staticflickr.com/2945/15210289928_762fd67c08_o.jpg,2448,3264,http://flickr.com/photos/63745542@N05/15210289928,http://flickr.com/photos/63745542@N05/15210289928,601659.1932,5196945.669,-121.664856,46.918258,Myesa LF,NF,NF,,,
15210215940,63745542@N05,17725d3da9,3890,4,Fremont lookout @ sunrise-mount rainier,1,0,0,1412037678,9/28/14 11:46,0,0,,16,0,aRjt_z5TV7oQHRXh,2502312,0,0,0,1,https://farm4.staticflickr.com/3890/15210215940_17725d3da9_z.jpg,640,480,https://farm4.staticflickr.com/3890/15210215940_3b9a010ec4_o.jpg,2448,3264,http://flickr.com/photos/63745542@N05/15210215940,http://flickr.com/photos/63745542@N05/15210215940,601659.1932,5196945.669,-121.664856,46.918258,Myesa LF,NF,NF,,,
15393708321,63745542@N05,365dc001a4,2946,3,Fremont lookout @ sunrise-mount rainier,1,0,0,1412037664,9/28/14 11:38,0,0,,16,0,aRjt_z5TV7oQHRXh,2502312,0,0,0,1,https://farm3.staticflickr.com/2946/15393708321_365dc001a4_z.jpg,640,640,https://farm3.staticflickr.com/2946/15393708321_c41ffc2d58_o.jpg,2448,2448,http://flickr.com/photos/63745542@N05/15393708321,http://flickr.com/photos/63745542@N05/15393708321,601973.0038,5197078.18,-121.660706,46.919402,Myesa LF,NF,NF,,,
