id,owner,secret,server,farm,title,accuracy,place_id,woeid,dateupload,datetaken,tags,URL,SPECIES,PHEN_PHASE,UTM_X,UTM_Y,rough,can_ht,can_pct,elev,isolt,slope,srad,tci_max,tci,snow_melt,ndvi,lidar_int,pond_stream,stream_dist,asp,relev_30m,snow_diss_2013,long,lat
10887171764,97397543@N03,99858a484e,3760,4,DSC_4406,16,Sq8PmjxTVrxcEJpp,2468166,1384619427,8/3/13 16:07,vision:mountain=0932 vision:sky=0987 vision:outdoor=0984 vision:clouds=0941 vision:ocean=0625,http://flickr.com/photos/97397543@N03/10887171764,NF,NF,597789.8006,5180863.157,-2.521567106,15.69680023,1,1593.358887,2.888888836,15.49818611,2644.798584,8.488983154,7.936980247,0,0.342342347,147.222229,0,21.27596283,334.035333,6.921587345,148.8971854,-121.719106,46.774149
10886983206,97397543@N03,cb9965be5b,7402,8,DSC_4415,16,Sq8PmjxTVrxcEJpp,2468166,1384619429,8/3/13 16:08,vision:mountain=096 vision:sky=0979 vision:clouds=0936 vision:outdoor=0985 vision:ocean=0688,http://flickr.com/photos/97397543@N03/10886983206,NF,NF,597789.8006,5180863.157,-2.521567106,15.69680023,1,1593.358887,2.888888836,15.49818611,2644.798584,8.488983154,7.936980247,0,0.342342347,147.222229,0,21.27596283,334.035333,6.921587345,148.8971854,-121.719106,46.774149
10887354553,97397543@N03,6f13770bd7,5550,6,DSC_4404,16,Sq8PmjxTVrxcEJpp,2468166,1384619426,8/3/13 16:07,vision:mountain=0908 vision:outdoor=095 vision:sky=0981 vision:clouds=0972 vision:ocean=0576,http://flickr.com/photos/97397543@N03/10887354553,NF,NF,597789.8006,5180863.157,-2.521567106,15.69680023,1,1593.358887,2.888888836,15.49818611,2644.798584,8.488983154,7.936980247,0,0.342342347,147.222229,0,21.27596283,334.035333,6.921587345,148.8971854,-121.719106,46.774149
10886815416,97397543@N03,ace03da24d,3666,4,DSC_4499,16,niEHOU5TVrxjm8g0,2468129,1384619433,8/3/13 17:24,vision:mountain=0745 vision:outdoor=0947 vision:plant=0613,http://flickr.com/photos/97397543@N03/10886815416,NF,NF,596496.1136,5181271.81,-1.56058538,6.447199821,0.333333343,1494.059937,2.888888836,8.686534882,2562.179443,22.66407394,14.99256325,0,-0.460317463,41,0.777777791,0.222222224,238.4847055,-3.019026025,190.3326683,-121.735961,46.778014
10887499226,97397543@N03,5b6deb1bac,3807,4,DSC_4307,16,Sq8PmjxTVrxcEJpp,2468166,1384619421,8/3/13 15:04,vision:mountain=0915 vision:outdoor=099 vision:sky=0766 vision:plant=0854,http://flickr.com/photos/97397543@N03/10887499226,NF,NF,597212.7862,5183002.973,-1.92956984,0.637099981,0,1684.969971,10,26.63905334,8630.606445,10.87512112,10.55049038,0,-0.092936806,199.4444427,0,21.0003643,162.1803685,-0.27732026,183.1521448,-121.726208,46.793485
10886847376,97397543@N03,b1c3b1c7e7,3760,4,DSC_4497,16,niEHOU5TVrxjm8g0,2468129,1384619432,8/3/13 17:23,vision:mountain=0683 vision:outdoor=0958 vision:plant=0793,http://flickr.com/photos/97397543@N03/10886847376,NF,NF,596496.1136,5181271.81,-1.56058538,6.447199821,0.333333343,1494.059937,2.888888836,8.686534882,2562.179443,22.66407394,14.99256325,0,-0.460317463,41,0.777777791,0.222222224,238.4847055,-3.019026025,190.3326683,-121.735961,46.778014
10887018014,97397543@N03,283c17b49c,5507,6,DSC_4485,16,niEHOU5TVrxjm8g0,2468129,1384619431,8/3/13 17:22,vision:mountain=0692 vision:plant=0751 vision:outdoor=0977,http://flickr.com/photos/97397543@N03/10887018014,NF,NF,596496.1136,5181271.81,-1.56058538,6.447199821,0.333333343,1494.059937,2.888888836,8.686534882,2562.179443,22.66407394,14.99256325,0,-0.460317463,41,0.777777791,0.222222224,238.4847055,-3.019026025,190.3326683,-121.735961,46.778014
10887866923,33221594@N03,006b39bc60,7457,8,Green Alder Alnus viridis_2411,16,LNkmboVTVrzmLNg2,2460095,1384619144,9/3/13 15:13,plants washington flickr unitedstates mountrainiernationalpark ashford fagales hamamelididae birchbetulaceae beechfagaceae eh14oregoncoasttrip821926 vision:mountain=0761 vision:plant=0946 vision:outdoor=0853,http://flickr.com/photos/33221594@N03/10887866923,NF,NF,593325.7846,5180586.798,0.712621808,32.27420044,1,1223.728882,0,84.61023712,626.3547363,7.057288647,5.850492477,0,0.022727273,90.1111145,0,79.40822601,5.000632971,-7.303798736,158.2392,-121.77762,46.772302
10873029073,34591840@N02,8485d57609,2879,3,The Forest Floor,15,b80QkTdTVr66MK1e,2441695,1384538089,10/18/13 14:03,mushrooms fungi forestfloor mtrainier bryophytes cnx2 sonyrx100ii vision:outdoor=0964 vision:plant=0795,http://flickr.com/photos/34591840@N02/10873029073,NF,NF,586165.5051,5176043.69,-3.825447798,39.96300125,1,677.5055542,1.833333373,3.588334084,1747.976685,11.00070953,8.810019493,0,0.462184876,101.8888855,0,47.80864716,278.5473714,0.067303294,112.7989527,-121.872239,46.732389
10872623344,15294797@N08,36939e7bb8,2855,3,Lurking behind a rock,15,niEHOU5TVrxjm8g0,2468129,1384536240,8/4/13 16:12,park usa squirrel paradise unitedstates unitedstatesofamerica national mountrainier wa groundsquirrel sciuridae spermophilus spermophilussaturatus cascadegoldenmantledgroundsquirrel,http://flickr.com/photos/15294797@N08/10872623344,NF,NF,596486.3066,5183205.984,-2.630597115,0.2192,0,1813.621094,12.33333302,9.405917168,9062.175781,9.632240295,8.423423767,1,-0.041152265,224,0,29.1661911,243.7202547,-0.84946574,197.5722195,-121.735682,46.795417
10872298176,12405399@N06,3fa7cfd84d,3792,4,"Christine Falls, Paradise, WA",15,LNkmboVTVrzmLNg2,2460095,1384535307,9/20/13 17:09,vision:plant=0669 vision:outdoor=0954,http://flickr.com/photos/12405399@N06/10872298176,NF,NF,593153.0397,5181521.976,-4.021136284,8.630599976,1,1121.401123,7.111111164,1.919694304,6010.144531,12.24545479,9.749005318,0,-0.266475648,44.66666794,0,18.45715714,224.7806747,4.529519836,133.1270693,-121.779692,46.78074
10871916504,28117703@N03,10fb234572,3811,4,856_2013_10_USA_Mt Rainier 900,16,Sq8PmjxTVrxcEJpp,2468166,1384533087,10/20/13 19:03,vision:mountain=072 vision:outdoor=099,http://flickr.com/photos/28117703@N03/10871916504,NF,NF,596729.5694,5182785.533,-2.383406878,0.896000028,0,1704.421143,11.66666698,29.02212715,8726.248047,6.609279156,6.293213367,0,-0.146131799,160.6666718,0,7.257228374,164.0063413,0.129358334,181.7871984,-121.732584,46.791599
10860816425,7828709@N02,42c989764d,5533,6,6I8A3339_11,15,Sq8PmjxTVrxcEJpp,2468166,1384468860,9/26/13 15:12,snow grass rock vision:mountain=0619 vision:outdoor=099 vision:snow=06,http://flickr.com/photos/7828709@N02/10860816425,NF,NF,596546.7885,5183621.656,-1.402353048,1.132400036,0,1887.911133,10.88888931,13.56672192,8544.708984,16.38001442,10.54308224,0,0.037681159,198.5555573,0.333333343,0.712690413,188.6589218,1.046103685,190.695046,-121.734802,46.799148
10861048234,7828709@N02,e9a7fbfd9c,7411,8,6I8A6853_11,16,b80QkTdTVr66MK1e,2441695,1384469291,10/26/13 9:46,reflection mountrainier mountrainiernationalpark rampartridge,http://flickr.com/photos/7828709@N02/10861048234,NF,NF,590536.6816,5178096.991,-2.795440197,26.20859909,1,830.706665,6,11.51045895,4740.63623,7.572855473,6.72116518,0,0.134615391,140.5555573,0,10.23082638,300.5174875,-0.153054607,124.3554171,-121.814635,46.750285
10860898316,7828709@N02,d99260afe7,7317,8,October in Paradise,15,Sq8PmjxTVrxcEJpp,2468166,1384469033,10/23/13 15:47,autumn mountrainier mountrainiernationalpark vision:mountain=0899 vision:outdoor=0982 vision:clouds=0607 vision:sky=0818,http://flickr.com/photos/7828709@N02/10860898316,NF,NF,596444.8456,5182219.089,-3.388175488,0.566600025,0,1658.310059,11.11111069,11.95122719,9003.797852,11.42327881,9.991495132,0,0.021538461,107.5555573,0,24.52890587,177.9515904,0.032220401,186.9412763,-121.736433,46.786544
10860920986,7828709@N02,a919d8b4e2,2814,3,6I8A6338a_11,15,Sq8PmjxTVrxcEJpp,2468166,1384469157,10/23/13 16:03,beautiful quote steps mountrainier mountrainiernationalpark muir vision:mountain=0922 vision:outdoor=099 vision:sky=0893 vision:clouds=0677 extravagantlybeautiful mountrainierinstitute,http://flickr.com/photos/7828709@N02/10860920986,NF,NF,596444.8456,5182219.089,-3.388175488,0.566600025,0,1658.310059,11.11111069,11.95122719,9003.797852,11.42327881,9.991495132,0,0.021538461,107.5555573,0,24.52890587,177.9515904,0.032220401,186.9412763,-121.736433,46.786544
10860846636,7828709@N02,bc52d4e7d7,2881,3,6I8A3314-3325_11,15,Sq8PmjxTVrxcEJpp,2468166,1384468759,9/26/13 15:06,panorama snow rock crack,http://flickr.com/photos/7828709@N02/10860846636,NF,NF,596850.4742,5183982.455,-0.50797379,6.420199871,0.555555582,2032.361084,8.166666985,50.09241104,6414.766113,7.002505779,6.020088196,0,-0.064516127,155.8888855,0,73.93014526,214.2792867,3.95261939,165.5865035,-121.730747,46.80235
10860890074,7828709@N02,1c7a9a9c87,5534,6,6I8A3300_11,15,Sq8PmjxTVrxcEJpp,2468166,1384468448,9/26/13 14:58,snow rock crack vision:plant=0828 vision:outdoor=0929 vision:sky=0516,http://flickr.com/photos/7828709@N02/10860890074,NF,NF,596850.4742,5183982.455,-0.50797379,6.420199871,0.555555582,2032.361084,8.166666985,50.09241104,6414.766113,7.002505779,6.020088196,0,-0.064516127,155.8888855,0,73.93014526,214.2792867,3.95261939,165.5865035,-121.730747,46.80235
10861036733,7828709@N02,f5ec2d811f,5486,6,6I8A2877_11,16,Sq8PmjxTVrxcEJpp,2468166,1384468200,9/26/13 11:22,teeth marmot hoarymarmot,http://flickr.com/photos/7828709@N02/10861036733,NF,NF,596724.2608,5182773.888,-3.309273481,1.190000057,0,1700.992188,11.38888931,11.32476711,8935.137695,18.7397728,12.63850403,0,-0.21628499,131,0.666666687,0.37935707,106.010865,-2.104903453,197.4030746,-121.732656,46.791495
10860754946,7828709@N02,4d64f5946c,7300,8,6I8A3047_11,15,Sq8PmjxTVrxcEJpp,2468166,1384468285,9/26/13 13:16,snow stream mountrainiernationalpark skylinetrail,http://flickr.com/photos/7828709@N02/10860754946,NF,NF,597317.9885,5183834.97,-2.726477146,7.601799965,1,1979.27002,11.88888931,32.7600708,8603.131836,6.928524017,6.772622108,0,0.028776979,145,0,16.14518356,242.5303736,4.174013733,167.2609255,-121.724653,46.800955
10860650645,7828709@N02,d7c8780aa1,5535,6,6I8A2718_11,16,Sq8PmjxTVrxcEJpp,2468166,1384467990,9/26/13 10:44,mountrainiernationalpark marmot hoarymarmot vision:mountain=0741 vision:outdoor=0955 vision:plant=0533,http://flickr.com/photos/7828709@N02/10860650645,NF,NF,596724.2608,5182773.888,-3.309273481,1.190000057,0,1700.992188,11.38888931,11.32476711,8935.137695,18.7397728,12.63850403,0,-0.21628499,131,0.666666687,0.37935707,106.010865,-2.104903453,197.4030746,-121.732656,46.791495
10860737134,7828709@N02,b1c87a7a03,5544,6,6I8A2662_11,16,Sq8PmjxTVrxcEJpp,2468166,1384467645,9/26/13 10:37,mountrainiernationalpark marmot hoarymarmot vision:mountain=081 vision:outdoor=0974 vision:sky=068,http://flickr.com/photos/7828709@N02/10860737134,NF,NF,596724.2608,5182773.888,-3.309273481,1.190000057,0,1700.992188,11.38888931,11.32476711,8935.137695,18.7397728,12.63850403,0,-0.21628499,131,0.666666687,0.37935707,106.010865,-2.104903453,197.4030746,-121.732656,46.791495
10860949363,7828709@N02,2897e9ddd7,2828,3,Sentry duty,16,Sq8PmjxTVrxcEJpp,2468166,1384467756,9/26/13 10:39,mountrainiernationalpark marmot hoarymarmot vision:outdoor=0977,http://flickr.com/photos/7828709@N02/10860949363,NF,NF,596724.2608,5182773.888,-3.309273481,1.190000057,0,1700.992188,11.38888931,11.32476711,8935.137695,18.7397728,12.63850403,0,-0.21628499,131,0.666666687,0.37935707,106.010865,-2.104903453,197.4030746,-121.732656,46.791495
10861016103,7828709@N02,5f30921a63,7301,8,Crossing the bridge,16,Sq8PmjxTVrxcEJpp,2468166,1384468095,9/26/13 11:19,bridge mountrainiernationalpark marmot hoarymarmot vision:sky=0507 vision:outdoor=0923,http://flickr.com/photos/7828709@N02/10861016103,NF,NF,596724.2608,5182773.888,-3.309273481,1.190000057,0,1700.992188,11.38888931,11.32476711,8935.137695,18.7397728,12.63850403,0,-0.21628499,131,0.666666687,0.37935707,106.010865,-2.104903453,197.4030746,-121.732656,46.791495
10860590146,7828709@N02,ed5b1c505c,7446,8,6I8A2529-2531_11,15,LNkmboVTVrzmLNg2,2460095,1384467402,9/26/13 9:46,mountrainier mountrainiernationalpark vision:mountain=0901 vision:plant=0561 vision:outdoor=0984 vision:sky=0964 vision:clouds=0985,http://flickr.com/photos/7828709@N02/10860590146,NF,NF,595815.0999,5181748.397,-4.511019707,1.120399952,0,1589.604492,10.83333302,3.710347176,8724.398438,10.99020672,9.183917999,0,-0.401459843,48.88888931,0,36.3684845,198.5426202,0.599808461,184.816594,-121.74478,46.7824
10860613746,7828709@N02,f6e5bff68b,2814,3,6I8A2642_11,16,Sq8PmjxTVrxcEJpp,2468166,1384467541,9/26/13 10:35,marmot hoarymarmot vision:mountain=0656 vision:outdoor=0982 vision:plant=0886,http://flickr.com/photos/7828709@N02/10860613746,NF,NF,596724.2608,5182773.888,-3.309273481,1.190000057,0,1700.992188,11.38888931,11.32476711,8935.137695,18.7397728,12.63850403,0,-0.21628499,131,0.666666687,0.37935707,106.010865,-2.104903453,197.4030746,-121.732656,46.791495
10860692513,7828709@N02,900da5c5a9,5533,6,6I8A6337_12,15,Sq8PmjxTVrxcEJpp,2468166,1384466427,10/23/13 16:03,beautiful quote steps mountrainier mountrainiernationalpark muir vision:mountain=0746 vision:outdoor=099 vision:car=0518 vision:sky=059 extravagantlybeautiful mountrainierinstitute,http://flickr.com/photos/7828709@N02/10860692513,NF,NF,596444.8456,5182219.089,-3.388175488,0.566600025,0,1658.310059,11.11111069,11.95122719,9003.797852,11.42327881,9.991495132,0,0.021538461,107.5555573,0,24.52890587,177.9515904,0.032220401,186.9412763,-121.736433,46.786544
10860613544,7828709@N02,9662c3a4f2,7445,8,6I8A6859_12,16,b80QkTdTVr66MK1e,2441695,1384466990,10/26/13 9:46,reflection mountrainier mountrainiernationalpark vision:mountain=0808 vision:sky=0684 vision:outdoor=072,http://flickr.com/photos/7828709@N02/10860613544,NF,NF,590536.6816,5178096.991,-2.795440197,26.20859909,1,830.706665,6,11.51045895,4740.63623,7.572855473,6.72116518,0,0.134615391,140.5555573,0,10.23082638,300.5174875,-0.153054607,124.3554171,-121.814635,46.750285
10860724273,7828709@N02,3f224feff6,3736,4,6I8A6348a_12,15,Sq8PmjxTVrxcEJpp,2468166,1384466589,10/23/13 16:09,snow ranger heart quote mountrainier mountrainiernationalpark johnmuir johnhayes brandistewart mountrainierinstitute,http://flickr.com/photos/7828709@N02/10860724273,NF,NF,596444.8456,5182219.089,-3.388175488,0.566600025,0,1658.310059,11.11111069,11.95122719,9003.797852,11.42327881,9.991495132,0,0.021538461,107.5555573,0,24.52890587,177.9515904,0.032220401,186.9412763,-121.736433,46.786544
10860441705,7828709@N02,297e2cb0c9,7400,8,6I8A6854_12,16,b80QkTdTVr66MK1e,2441695,1384466888,10/26/13 9:46,reflection mountrainier mountrainiernationalpark rampartridge,http://flickr.com/photos/7828709@N02/10860441705,NF,NF,590536.6816,5178096.991,-2.795440197,26.20859909,1,830.706665,6,11.51045895,4740.63623,7.572855473,6.72116518,0,0.134615391,140.5555573,0,10.23082638,300.5174875,-0.153054607,124.3554171,-121.814635,46.750285
10860756153,7828709@N02,815f45a684,3719,4,6I8A6350_12,15,Sq8PmjxTVrxcEJpp,2468166,1384466755,10/23/13 16:09,snow ranger heart quote mountrainier mountrainiernationalpark johnmuir johnhayes brandistewart mountrainierinstitute,http://flickr.com/photos/7828709@N02/10860756153,NF,NF,596444.8456,5182219.089,-3.388175488,0.566600025,0,1658.310059,11.11111069,11.95122719,9003.797852,11.42327881,9.991495132,0,0.021538461,107.5555573,0,24.52890587,177.9515904,0.032220401,186.9412763,-121.736433,46.786544
10860671163,7828709@N02,0b6235854f,3746,4,6I8A6336_12,15,Sq8PmjxTVrxcEJpp,2468166,1384466316,10/23/13 16:02,autumn mountrainier mountrainiernationalpark vision:mountain=0917 vision:outdoor=099 vision:clouds=0817 vision:sky=0847,http://flickr.com/photos/7828709@N02/10860671163,NF,NF,596444.8456,5182219.089,-3.388175488,0.566600025,0,1658.310059,11.11111069,11.95122719,9003.797852,11.42327881,9.991495132,0,0.021538461,107.5555573,0,24.52890587,177.9515904,0.032220401,186.9412763,-121.736433,46.786544
10860244075,7828709@N02,2e3746da90,7366,8,6I8A6312_12,15,Sq8PmjxTVrxcEJpp,2468166,1384465868,10/23/13 15:42,autumn mountrainier mountrainiernationalpark vision:mountain=0919 vision:outdoor=0988 vision:clouds=0865 vision:sky=0858,http://flickr.com/photos/7828709@N02/10860244075,NF,NF,596444.8456,5182219.089,-3.388175488,0.566600025,0,1658.310059,11.11111069,11.95122719,9003.797852,11.42327881,9.991495132,0,0.021538461,107.5555573,0,24.52890587,177.9515904,0.032220401,186.9412763,-121.736433,46.786544
10860269235,7828709@N02,cd0097d428,2875,3,6I8A6320_12,15,Sq8PmjxTVrxcEJpp,2468166,1384465999,10/23/13 15:45,reflection puddle mountrainier mountrainiernationalpark vision:mountain=0563 vision:sky=0709 vision:outdoor=0954 vision:car=0643 mountrainierinstitute,http://flickr.com/photos/7828709@N02/10860269235,NF,NF,596444.8456,5182219.089,-3.388175488,0.566600025,0,1658.310059,11.11111069,11.95122719,9003.797852,11.42327881,9.991495132,0,0.021538461,107.5555573,0,24.52890587,177.9515904,0.032220401,186.9412763,-121.736433,46.786544
10860301355,7828709@N02,314a2a9b46,7315,8,6I8A6335_12,15,Sq8PmjxTVrxcEJpp,2468166,1384466164,10/23/13 16:02,autumn mountrainier mountrainiernationalpark vision:mountain=087 vision:outdoor=097 vision:clouds=0802 vision:sky=0798,http://flickr.com/photos/7828709@N02/10860301355,NF,NF,596444.8456,5182219.089,-3.388175488,0.566600025,0,1658.310059,11.11111069,11.95122719,9003.797852,11.42327881,9.991495132,0,0.021538461,107.5555573,0,24.52890587,177.9515904,0.032220401,186.9412763,-121.736433,46.786544
10860263276,7828709@N02,6cdbb314e8,5474,6,6I8A6280_12,13,LNkmboVTVrzmLNg2,2460095,1384465718,10/23/13 14:35,autumn snow trail mountrainier mountrainiernationalpark mountrainierinstitute,http://flickr.com/photos/7828709@N02/10860263276,NF,NF,596086.7097,5182180.664,-1.689953923,3.431400061,0.111111112,1649.647827,5.833333492,31.05806541,5714.55957,7.892978191,7.638721466,1,-0.070362471,176.8888855,0,6.725959301,295.7675765,-1.37543283,184.4717124,-121.741132,46.78625
10860192645,7828709@N02,d269bf57e7,7320,8,6I8A6154_12,15,b80QkTdTVr66MK1e,2441695,1384465607,10/23/13 9:56,ranger mountrainiernationalpark kevinross brandistewart,http://flickr.com/photos/7828709@N02/10860192645,NF,NF,590646.311,5178051.297,-3.856677771,0.414999992,0,835.3200073,10.77777767,2.787900209,8444.944336,11.57572842,9.822907448,0,-0.34031415,43.33333206,0,18.4090023,254.7351229,-0.049226298,133.5196871,-121.813209,46.749859
10859937366,7828709@N02,c2a0fd1ca3,3672,4,6I8A3311_12,15,Sq8PmjxTVrxcEJpp,2468166,1384464116,9/26/13 15:02,snow rock crack vision:outdoor=0862,http://flickr.com/photos/7828709@N02/10859937366,NF,NF,596850.4742,5183982.455,-0.50797379,6.420199871,0.555555582,2032.361084,8.166666985,50.09241104,6414.766113,7.002505779,6.020088196,0,-0.064516127,155.8888855,0,73.93014526,214.2792867,3.95261939,165.5865035,-121.730747,46.80235
10859977316,7828709@N02,45bca06cb8,2875,3,6I8A3337_12,15,Sq8PmjxTVrxcEJpp,2468166,1384464305,9/26/13 15:11,snow grass rock vision:mountain=0634 vision:outdoor=099 vision:snow=0621,http://flickr.com/photos/7828709@N02/10859977316,NF,NF,596546.7885,5183621.656,-1.402353048,1.132400036,0,1887.911133,10.88888931,13.56672192,8544.708984,16.38001442,10.54308224,0,0.037681159,198.5555573,0.333333343,0.712690413,188.6589218,1.046103685,190.695046,-121.734802,46.799148
10859908195,7828709@N02,ab5b27a463,5518,6,6I8A3333_12,15,Sq8PmjxTVrxcEJpp,2468166,1384464211,9/26/13 15:10,snow trail mountrainiernationalpark skylinetrail vision:outdoor=0928 vision:plant=0591 vision:snow=0963,http://flickr.com/photos/7828709@N02/10859908195,NF,NF,596546.7885,5183621.656,-1.402353048,1.132400036,0,1887.911133,10.88888931,13.56672192,8544.708984,16.38001442,10.54308224,0,0.037681159,198.5555573,0.333333343,0.712690413,188.6589218,1.046103685,190.695046,-121.734802,46.799148
10860027696,7828709@N02,99891fffa0,3678,4,6I8A4611_12,14,Uf8Je5pQUL._aKXH3A,12590466,1384464551,10/17/13 8:38,gate closed ranger mountrainiernationalpark roadclosed governmentshutdown kevinross nisquallyentrance vision:text=0678 vision:outdoor=0899,http://flickr.com/photos/7828709@N02/10860027696,NF,NF,582535.0307,5177006.13,-4.548911095,1.026299953,0,608.932251,8.388889313,1.68710041,7428.380859,11.0685215,9.810947418,0,-0.446808517,104.8888855,0,39.02136612,239.4454014,-0.331993897,113.9068742,-121.919574,46.741507
10860001886,7828709@N02,ed753d617e,7375,8,6I8A3356_12,15,Sq8PmjxTVrxcEJpp,2468166,1384464420,9/26/13 15:21,snow hiking trail mountrainiernationalpark skylinetrail,http://flickr.com/photos/7828709@N02/10860001886,NF,NF,596546.7885,5183621.656,-1.402353048,1.132400036,0,1887.911133,10.88888931,13.56672192,8544.708984,16.38001442,10.54308224,0,0.037681159,198.5555573,0.333333343,0.712690413,188.6589218,1.046103685,190.695046,-121.734802,46.799148
10859866356,7828709@N02,6bbd207f18,7317,8,6I8A3276_12,15,Sq8PmjxTVrxcEJpp,2468166,1384463773,9/26/13 14:51,snow mushroom toadstool vision:mountain=0695 vision:outdoor=094,http://flickr.com/photos/7828709@N02/10859866356,NF,NF,596850.4742,5183982.455,-0.50797379,6.420199871,0.555555582,2032.361084,8.166666985,50.09241104,6414.766113,7.002505779,6.020088196,0,-0.064516127,155.8888855,0,73.93014526,214.2792867,3.95261939,165.5865035,-121.730747,46.80235
10859839586,7828709@N02,5be5537c22,3757,4,6I8A3269_12,15,Sq8PmjxTVrxcEJpp,2468166,1384463636,9/26/13 14:50,snow mushroom toadstool,http://flickr.com/photos/7828709@N02/10859839586,NF,NF,596850.4742,5183982.455,-0.50797379,6.420199871,0.555555582,2032.361084,8.166666985,50.09241104,6414.766113,7.002505779,6.020088196,0,-0.064516127,155.8888855,0,73.93014526,214.2792867,3.95261939,165.5865035,-121.730747,46.80235
10859851975,7828709@N02,2424908b71,2845,3,6I8A3297_12,15,Sq8PmjxTVrxcEJpp,2468166,1384463942,9/26/13 14:57,snow rock crack vision:plant=0967 vision:outdoor=0961,http://flickr.com/photos/7828709@N02/10859851975,NF,NF,596850.4742,5183982.455,-0.50797379,6.420199871,0.555555582,2032.361084,8.166666985,50.09241104,6414.766113,7.002505779,6.020088196,0,-0.064516127,155.8888855,0,73.93014526,214.2792867,3.95261939,165.5865035,-121.730747,46.80235
10859917574,7828709@N02,6943c08a88,3732,4,6I8A3256_12,15,Sq8PmjxTVrxcEJpp,2468166,1384463489,9/26/13 14:48,snow mushroom toadstool vision:sky=0786 vision:outdoor=0884 vision:clouds=065,http://flickr.com/photos/7828709@N02/10859917574,NF,NF,596850.4742,5183982.455,-0.50797379,6.420199871,0.555555582,2032.361084,8.166666985,50.09241104,6414.766113,7.002505779,6.020088196,0,-0.064516127,155.8888855,0,73.93014526,214.2792867,3.95261939,165.5865035,-121.730747,46.80235
10859686655,7828709@N02,cf1827e4f9,3665,4,6I8A3127_12,15,Sq8PmjxTVrxcEJpp,2468166,1384463072,9/26/13 13:56,snow vision:mountain=0613 vision:outdoor=097 vision:snow=0642 vision:sky=0546,http://flickr.com/photos/7828709@N02/10859686655,NF,NF,597317.9885,5183834.97,-2.726477146,7.601799965,1,1979.27002,11.88888931,32.7600708,8603.131836,6.928524017,6.772622108,0,0.028776979,145,0,16.14518356,242.5303736,4.174013733,167.2609255,-121.724653,46.800955
10859651555,7828709@N02,bb459054d8,3830,4,6I8A3106_12,15,Sq8PmjxTVrxcEJpp,2468166,1384462892,9/26/13 13:52,snow camouflage mountrainiernationalpark ptarmigan vision:mountain=0733 vision:outdoor=0975 vision:snow=074 vision:sky=0749,http://flickr.com/photos/7828709@N02/10859651555,NF,NF,597317.9885,5183834.97,-2.726477146,7.601799965,1,1979.27002,11.88888931,32.7600708,8603.131836,6.928524017,6.772622108,0,0.028776979,145,0,16.14518356,242.5303736,4.174013733,167.2609255,-121.724653,46.800955
10860061433,7828709@N02,0f078cac15,5542,6,6I8A3218_12,15,Sq8PmjxTVrxcEJpp,2468166,1384463289,9/26/13 14:34,rock mountrainiernationalpark rockwall vision:mountain=0599 vision:plant=0652 vision:outdoor=0855 vision:sky=0596,http://flickr.com/photos/7828709@N02/10860061433,NF,NF,596850.4742,5183982.455,-0.50797379,6.420199871,0.555555582,2032.361084,8.166666985,50.09241104,6414.766113,7.002505779,6.020088196,0,-0.064516127,155.8888855,0,73.93014526,214.2792867,3.95261939,165.5865035,-121.730747,46.80235
10859735355,7828709@N02,56029a7ed6,2893,3,6I8A3225_12,15,Sq8PmjxTVrxcEJpp,2468166,1384463343,9/26/13 14:39,snow vision:mountain=0698 vision:outdoor=099 vision:sky=095 vision:ocean=0552 vision:clouds=0819,http://flickr.com/photos/7828709@N02/10859735355,NF,NF,596850.4742,5183982.455,-0.50797379,6.420199871,0.555555582,2032.361084,8.166666985,50.09241104,6414.766113,7.002505779,6.020088196,0,-0.064516127,155.8888855,0,73.93014526,214.2792867,3.95261939,165.5865035,-121.730747,46.80235
10859999453,7828709@N02,5b009ba39a,2854,3,6I8A3124_12,15,Sq8PmjxTVrxcEJpp,2468166,1384462958,9/26/13 13:55,snow hiking mountrainiernationalpark skylinetrail,http://flickr.com/photos/7828709@N02/10859999453,NF,NF,597317.9885,5183834.97,-2.726477146,7.601799965,1,1979.27002,11.88888931,32.7600708,8603.131836,6.928524017,6.772622108,0,0.028776979,145,0,16.14518356,242.5303736,4.174013733,167.2609255,-121.724653,46.800955
10859639195,7828709@N02,cf544a0971,5526,6,6I8A3084b_12,15,Sq8PmjxTVrxcEJpp,2468166,1384462828,9/26/13 13:44,red rock,http://flickr.com/photos/7828709@N02/10859639195,NF,NF,597317.9885,5183834.97,-2.726477146,7.601799965,1,1979.27002,11.88888931,32.7600708,8603.131836,6.928524017,6.772622108,0,0.028776979,145,0,16.14518356,242.5303736,4.174013733,167.2609255,-121.724653,46.800955
10859852624,7828709@N02,90939def13,3829,4,6I8A3153_12,15,Sq8PmjxTVrxcEJpp,2468166,1384463141,9/26/13 14:07,snow rock mountrainiernationalpark cairn vision:mountain=0511 vision:outdoor=0987 vision:sky=0577,http://flickr.com/photos/7828709@N02/10859852624,NF,NF,597084.7689,5183875.316,-1.614013433,1.475700021,0,1992.457764,11.72222233,30.80278206,9047.668945,7.935062408,7.56253767,0,-0.057057057,209.5555573,0,54.75095367,136.463432,1.17995205,186.3499412,-121.7277,46.801352
