X.1,X,id,owner,secret,server,farm,title,ispublic,isfriend,isfamily,dateupload,datetaken,datetakengranularity,datetakenunknown,tags,accuracy,context,place_id,woeid,geo_is_family,geo_is_friend,geo_is_contact,geo_is_public,url_z,height_z,width_z,url_o,height_o,width_o,year,URL,long,lat,canopy_pct,elevation,slope,srad,stream_dist,asp,cold_air_ind,srad_noc,relev_30m,X_UTM,Y_UTM,acc_times,grid100,grid500,grid1000,grid5000,water_year,sdd_pred,sdd_lwr,sdd_upr,sdd_range,yearfact,datetaken_DOY,days_since_snow,min_dist_center,nearest_center,datePOSIX,UniqueID,Collector,Species,Phenophase,Nonfocal_spp,Notes
7067,13096,7943999910,37884375@N07,eea9e0efa2,8034,9,IMG_4468,1,0,0,1346946260,8/9/12,0,0,,16,0,Uf8Je5pQUL._aKXH3A,12590466,0,0,0,1,https://farm9.staticflickr.com/8034/7943999910_eea9e0efa2_z.jpg,480,640,NA,NA,NA,2012,http://flickr.com/photos/37884375@N07/7943999910,-121.499712,46.860758,1,1723.974487,19.38417244,4563.697266,107.4926376,163.358505,0.430249989,2653417,-0.639512504,614356.5,5190784.5,1.561975364,58079,2315,602,2315,2012,187.059611,177.4733107,196.8422102,19.36889945,2012,222,35,1817.476016,Tipsoo,8/9/12,IMG_4468.2012-08-09.46.860758.-121.499712,IB,other,,2,"corn lily, white umbel"
7066,13095,7944000582,37884375@N07,d41a342339,8320,9,IMG_4467,1,0,0,1346946259,8/9/12,0,0,,16,0,Uf8Je5pQUL._aKXH3A,12590466,0,0,0,1,https://farm9.staticflickr.com/8320/7944000582_d41a342339_z.jpg,480,640,NA,NA,NA,2012,http://flickr.com/photos/37884375@N07/7944000582,-121.499478,46.860633,0,1715.254395,10.65803909,8724.472656,94.94033051,183.4841696,0.431499988,2473673,-0.407742955,614374.5,5190769.5,1.568596025,58454,2390,602,2390,2012,193.279219,183.8930532,202.8974838,19.00443062,2012,222,29,1840.671442,Tipsoo,8/9/12,IMG_4467.2012-08-09.46.860633.-121.499478,IB,pedicularis bracteosa,,0,
7066,13095,7944000582,37884375@N07,d41a342339,8320,9,IMG_4467,1,0,0,1346946259,8/9/12,0,0,,16,0,Uf8Je5pQUL._aKXH3A,12590466,0,0,0,1,https://farm9.staticflickr.com/8320/7944000582_d41a342339_z.jpg,480,640,NA,NA,NA,2012,http://flickr.com/photos/37884375@N07/7944000582,-121.499478,46.860633,0,1715.254395,10.65803909,8724.472656,94.94033051,183.4841696,0.431499988,2473673,-0.407742955,614374.5,5190769.5,1.568596025,58454,2390,602,2390,2012,193.279219,183.8930532,202.8974838,19.00443062,2012,222,29,1840.671442,Tipsoo,8/9/12,IMG_4467.2012-08-09.46.860633.-121.499478,IB,lupinus arcticus,,0,
7066,13095,7944000582,37884375@N07,d41a342339,8320,9,IMG_4467,1,0,0,1346946259,8/9/12,0,0,,16,0,Uf8Je5pQUL._aKXH3A,12590466,0,0,0,1,https://farm9.staticflickr.com/8320/7944000582_d41a342339_z.jpg,480,640,NA,NA,NA,2012,http://flickr.com/photos/37884375@N07/7944000582,-121.499478,46.860633,0,1715.254395,10.65803909,8724.472656,94.94033051,183.4841696,0.431499988,2473673,-0.407742955,614374.5,5190769.5,1.568596025,58454,2390,602,2390,2012,193.279219,183.8930532,202.8974838,19.00443062,2012,222,29,1840.671442,Tipsoo,8/9/12,IMG_4467.2012-08-09.46.860633.-121.499478,IB,ligusticum canbyi,,0,
7066,13095,7944000582,37884375@N07,d41a342339,8320,9,IMG_4467,1,0,0,1346946259,8/9/12,0,0,,16,0,Uf8Je5pQUL._aKXH3A,12590466,0,0,0,1,https://farm9.staticflickr.com/8320/7944000582_d41a342339_z.jpg,480,640,NA,NA,NA,2012,http://flickr.com/photos/37884375@N07/7944000582,-121.499478,46.860633,0,1715.254395,10.65803909,8724.472656,94.94033051,183.4841696,0.431499988,2473673,-0.407742955,614374.5,5190769.5,1.568596025,58454,2390,602,2390,2012,193.279219,183.8930532,202.8974838,19.00443062,2012,222,29,1840.671442,Tipsoo,8/9/12,IMG_4467.2012-08-09.46.860633.-121.499478,IB,other,,1,corn lily
7065,13094,7944002878,37884375@N07,3fbd97c88f,8312,9,IMG_4466,1,0,0,1346946258,8/9/12,0,0,,16,0,Uf8Je5pQUL._aKXH3A,12590466,0,0,0,1,https://farm9.staticflickr.com/8312/7944002878_3fbd97c88f_z.jpg,480,640,NA,NA,NA,2012,http://flickr.com/photos/37884375@N07/7944002878,-121.49945,46.860625,0,1715.254395,10.65803909,8724.472656,94.94033051,183.4841696,0.431499988,2473673,-0.407742955,614374.5,5190769.5,1.568596025,58454,2390,602,2390,2012,193.279219,183.8930532,202.8974838,19.00443062,2012,222,29,1840.671442,Tipsoo,8/9/12,IMG_4466.2012-08-09.46.860625.-121.49945,IB,pedicularis bracteosa,,0,
7065,13094,7944002878,37884375@N07,3fbd97c88f,8312,9,IMG_4466,1,0,0,1346946258,8/9/12,0,0,,16,0,Uf8Je5pQUL._aKXH3A,12590466,0,0,0,1,https://farm9.staticflickr.com/8312/7944002878_3fbd97c88f_z.jpg,480,640,NA,NA,NA,2012,http://flickr.com/photos/37884375@N07/7944002878,-121.49945,46.860625,0,1715.254395,10.65803909,8724.472656,94.94033051,183.4841696,0.431499988,2473673,-0.407742955,614374.5,5190769.5,1.568596025,58454,2390,602,2390,2012,193.279219,183.8930532,202.8974838,19.00443062,2012,222,29,1840.671442,Tipsoo,8/9/12,IMG_4466.2012-08-09.46.860625.-121.49945,IB,lupinus arcticus,,0,
7065,13094,7944002878,37884375@N07,3fbd97c88f,8312,9,IMG_4466,1,0,0,1346946258,8/9/12,0,0,,16,0,Uf8Je5pQUL._aKXH3A,12590466,0,0,0,1,https://farm9.staticflickr.com/8312/7944002878_3fbd97c88f_z.jpg,480,640,NA,NA,NA,2012,http://flickr.com/photos/37884375@N07/7944002878,-121.49945,46.860625,0,1715.254395,10.65803909,8724.472656,94.94033051,183.4841696,0.431499988,2473673,-0.407742955,614374.5,5190769.5,1.568596025,58454,2390,602,2390,2012,193.279219,183.8930532,202.8974838,19.00443062,2012,222,29,1840.671442,Tipsoo,8/9/12,IMG_4466.2012-08-09.46.860625.-121.49945,IB,ligusticum canbyi,,0,
7065,13094,7944002878,37884375@N07,3fbd97c88f,8312,9,IMG_4466,1,0,0,1346946258,8/9/12,0,0,,16,0,Uf8Je5pQUL._aKXH3A,12590466,0,0,0,1,https://farm9.staticflickr.com/8312/7944002878_3fbd97c88f_z.jpg,480,640,NA,NA,NA,2012,http://flickr.com/photos/37884375@N07/7944002878,-121.49945,46.860625,0,1715.254395,10.65803909,8724.472656,94.94033051,183.4841696,0.431499988,2473673,-0.407742955,614374.5,5190769.5,1.568596025,58454,2390,602,2390,2012,193.279219,183.8930532,202.8974838,19.00443062,2012,222,29,1840.671442,Tipsoo,8/9/12,IMG_4466.2012-08-09.46.860625.-121.49945,IB,other,,1,corn lily
7064,13093,7944003214,37884375@N07,3cc91356c1,8030,9,IMG_4465,1,0,0,1346946257,8/9/12,0,0,,16,0,Uf8Je5pQUL._aKXH3A,12590466,0,0,0,1,https://farm9.staticflickr.com/8030/7944003214_3cc91356c1_z.jpg,640,480,NA,NA,NA,2012,http://flickr.com/photos/37884375@N07/7944003214,-121.499367,46.860594,0,1714.253296,14.10230827,7545.195801,88.12301636,171.7718075,0.435750008,2490332,0.933210981,614383.5,5190766.5,1.589240479,58455,2391,603,2391,2012,188.2139102,179.0106527,197.8374942,18.8268415,2012,222,34,1849.905299,Tipsoo,8/9/12,IMG_4465.2012-08-09.46.860594.-121.499367,IB,nf,,0,
7737,14137,7756738518,51971456@N08,3af629d0b1,8303,9,500_MtRainier_RefLake_080912,1,0,0,1344657652,8/9/12,0,0,,16,0,niEHOU5TVrxjm8g0,2468129,0,0,0,1,https://farm9.staticflickr.com/8303/7756738518_3af629d0b1_z.jpg,427,640,https://farm9.staticflickr.com/8303/7756738518_d7bf8ceef7_o.jpg,2400,3600,2012,http://flickr.com/photos/51971456@N08/7756738518,-121.729717,46.770086,0,1480.77771,1.399820685,7706.312988,0,228.7414212,0.738874972,1969091,-0.279065827,596986.5,5180398.5,0.781710113,96906,3856,965,3856,2012,183.7338322,178.6351966,189.013662,10.3784654,2012,222,38,1833.008339,Paradise,8/9/12,500_MtRainier_RefLake_080912.2012-08-09.46.770086.-121.729717,IB,lupinus arcticus,,0,
7737,14137,7756738518,51971456@N08,3af629d0b1,8303,9,500_MtRainier_RefLake_080912,1,0,0,1344657652,8/9/12,0,0,,16,0,niEHOU5TVrxjm8g0,2468129,0,0,0,1,https://farm9.staticflickr.com/8303/7756738518_3af629d0b1_z.jpg,427,640,https://farm9.staticflickr.com/8303/7756738518_d7bf8ceef7_o.jpg,2400,3600,2012,http://flickr.com/photos/51971456@N08/7756738518,-121.729717,46.770086,0,1480.77771,1.399820685,7706.312988,0,228.7414212,0.738874972,1969091,-0.279065827,596986.5,5180398.5,0.781710113,96906,3856,965,3856,2012,183.7338322,178.6351966,189.013662,10.3784654,2012,222,38,1833.008339,Paradise,8/9/12,500_MtRainier_RefLake_080912.2012-08-09.46.770086.-121.729717,IB,erigeron peregrinus,,0,
7737,14137,7756738518,51971456@N08,3af629d0b1,8303,9,500_MtRainier_RefLake_080912,1,0,0,1344657652,8/9/12,0,0,,16,0,niEHOU5TVrxjm8g0,2468129,0,0,0,1,https://farm9.staticflickr.com/8303/7756738518_3af629d0b1_z.jpg,427,640,https://farm9.staticflickr.com/8303/7756738518_d7bf8ceef7_o.jpg,2400,3600,2012,http://flickr.com/photos/51971456@N08/7756738518,-121.729717,46.770086,0,1480.77771,1.399820685,7706.312988,0,228.7414212,0.738874972,1969091,-0.279065827,596986.5,5180398.5,0.781710113,96906,3856,965,3856,2012,183.7338322,178.6351966,189.013662,10.3784654,2012,222,38,1833.008339,Paradise,8/9/12,500_MtRainier_RefLake_080912.2012-08-09.46.770086.-121.729717,IB,other,,1,spirea
7694,14079,7774481312,52083940@N03,b81b34651d,8300,9,Sunset at Sunrise,1,0,0,1344874114,8/9/12,0,0,park flowers sunset wild mountain snow flower nature sunrise mt meadow national rainier,15,0,aRjt_z5TV7oQHRXh,2502312,0,0,0,1,https://farm9.staticflickr.com/8300/7774481312_b81b34651d_z.jpg,427,640,https://farm9.staticflickr.com/8300/7774481312_5b09585451_o.jpg,3456,5184,2012,http://flickr.com/photos/52083940@N03/7774481312,-121.624252,46.914641,0,1934.898926,9.451881409,9215.382813,76.06356812,161.6409883,0.536625028,2243850,-0.1207079,604756.5,5196598.5,0.776681409,36233,1471,365,1471,2012,200.0235235,193.6364022,206.6773518,13.04094964,2012,222,22,1477.746804,Sunrise,8/9/12,Sunset at Sunrise.2012-08-09.46.914641.-121.624252,IB,lupinus arcticus,,0,
7694,14079,7774481312,52083940@N03,b81b34651d,8300,9,Sunset at Sunrise,1,0,0,1344874114,8/9/12,0,0,park flowers sunset wild mountain snow flower nature sunrise mt meadow national rainier,15,0,aRjt_z5TV7oQHRXh,2502312,0,0,0,1,https://farm9.staticflickr.com/8300/7774481312_b81b34651d_z.jpg,427,640,https://farm9.staticflickr.com/8300/7774481312_5b09585451_o.jpg,3456,5184,2012,http://flickr.com/photos/52083940@N03/7774481312,-121.624252,46.914641,0,1934.898926,9.451881409,9215.382813,76.06356812,161.6409883,0.536625028,2243850,-0.1207079,604756.5,5196598.5,0.776681409,36233,1471,365,1471,2012,200.0235235,193.6364022,206.6773518,13.04094964,2012,222,22,1477.746804,Sunrise,8/9/12,Sunset at Sunrise.2012-08-09.46.914641.-121.624252,IB,other,,3,"1 yellow, 2 white umbels"
7693,14078,7774484652,52083940@N03,df8e254bf3,8447,9,Sunrise,1,0,0,1344874113,8/9/12,0,0,park flowers sunset wild mountain flower nature sunrise mt meadow lodge national rainier,15,0,aRjt_z5TV7oQHRXh,2502312,0,0,0,1,https://farm9.staticflickr.com/8447/7774484652_df8e254bf3_z.jpg,427,640,https://farm9.staticflickr.com/8447/7774484652_df3d7e567c_o.jpg,3456,5184,2012,http://flickr.com/photos/52083940@N03/7774484652,-121.644208,46.915873,0,1964.113281,2.297574997,9078.90918,31.90088844,199.5546875,0.521375,2175378,-0.028202478,603235.5,5196706.5,0.777329343,35843,1468,363,1468,2012,203.1357597,196.4905668,209.8300852,13.33951841,2012,222,19,162.0729859,Sunrise,8/9/12,Sunrise.2012-08-09.46.915873.-121.644208,IB,lupinus arcticus,,0,
7693,14078,7774484652,52083940@N03,df8e254bf3,8447,9,Sunrise,1,0,0,1344874113,8/9/12,0,0,park flowers sunset wild mountain flower nature sunrise mt meadow lodge national rainier,15,0,aRjt_z5TV7oQHRXh,2502312,0,0,0,1,https://farm9.staticflickr.com/8447/7774484652_df8e254bf3_z.jpg,427,640,https://farm9.staticflickr.com/8447/7774484652_df3d7e567c_o.jpg,3456,5184,2012,http://flickr.com/photos/52083940@N03/7774484652,-121.644208,46.915873,0,1964.113281,2.297574997,9078.90918,31.90088844,199.5546875,0.521375,2175378,-0.028202478,603235.5,5196706.5,0.777329343,35843,1468,363,1468,2012,203.1357597,196.4905668,209.8300852,13.33951841,2012,222,19,162.0729859,Sunrise,8/9/12,Sunrise.2012-08-09.46.915873.-121.644208,IB,ligusticum canbyi,,0,
7693,14078,7774484652,52083940@N03,df8e254bf3,8447,9,Sunrise,1,0,0,1344874113,8/9/12,0,0,park flowers sunset wild mountain flower nature sunrise mt meadow lodge national rainier,15,0,aRjt_z5TV7oQHRXh,2502312,0,0,0,1,https://farm9.staticflickr.com/8447/7774484652_df8e254bf3_z.jpg,427,640,https://farm9.staticflickr.com/8447/7774484652_df3d7e567c_o.jpg,3456,5184,2012,http://flickr.com/photos/52083940@N03/7774484652,-121.644208,46.915873,0,1964.113281,2.297574997,9078.90918,31.90088844,199.5546875,0.521375,2175378,-0.028202478,603235.5,5196706.5,0.777329343,35843,1468,363,1468,2012,203.1357597,196.4905668,209.8300852,13.33951841,2012,222,19,162.0729859,Sunrise,8/9/12,Sunrise.2012-08-09.46.915873.-121.644208,IB,polygonum bistortoides,,0,
7693,14078,7774484652,52083940@N03,df8e254bf3,8447,9,Sunrise,1,0,0,1344874113,8/9/12,0,0,park flowers sunset wild mountain flower nature sunrise mt meadow lodge national rainier,15,0,aRjt_z5TV7oQHRXh,2502312,0,0,0,1,https://farm9.staticflickr.com/8447/7774484652_df8e254bf3_z.jpg,427,640,https://farm9.staticflickr.com/8447/7774484652_df3d7e567c_o.jpg,3456,5184,2012,http://flickr.com/photos/52083940@N03/7774484652,-121.644208,46.915873,0,1964.113281,2.297574997,9078.90918,31.90088844,199.5546875,0.521375,2175378,-0.028202478,603235.5,5196706.5,0.777329343,35843,1468,363,1468,2012,203.1357597,196.4905668,209.8300852,13.33951841,2012,222,19,162.0729859,Sunrise,8/9/12,Sunrise.2012-08-09.46.915873.-121.644208,IB,other,,1,white aster
7692,14077,7774488094,52083940@N03,e0627a28c2,7265,8,Road to Sunrise,1,0,0,1344874112,8/9/12,0,0,road park flowers sunset wild mountain snow flower nature sunrise mt meadow national rainier,15,0,aRjt_z5TV7oQHRXh,2502312,0,0,0,1,https://farm8.staticflickr.com/7265/7774488094_e0627a28c2_z.jpg,427,640,https://farm8.staticflickr.com/7265/7774488094_ced0dfea0c_o.jpg,3456,5184,2012,http://flickr.com/photos/52083940@N03/7774488094,-121.620476,46.915814,0,1938.112183,11.6380806,9144.28418,23.72060013,125.4309684,0.50575,2275127,-0.22996468,605044.5,5196733.5,0.751408117,35861,1472,365,1472,2012,199.8073627,193.3487095,206.5133638,13.16465424,2012,222,22,1774.427187,Sunrise,8/9/12,Road to Sunrise.2012-08-09.46.915814.-121.620476,IB,lupinus arcticus,,0,
7692,14077,7774488094,52083940@N03,e0627a28c2,7265,8,Road to Sunrise,1,0,0,1344874112,8/9/12,0,0,road park flowers sunset wild mountain snow flower nature sunrise mt meadow national rainier,15,0,aRjt_z5TV7oQHRXh,2502312,0,0,0,1,https://farm8.staticflickr.com/7265/7774488094_e0627a28c2_z.jpg,427,640,https://farm8.staticflickr.com/7265/7774488094_ced0dfea0c_o.jpg,3456,5184,2012,http://flickr.com/photos/52083940@N03/7774488094,-121.620476,46.915814,0,1938.112183,11.6380806,9144.28418,23.72060013,125.4309684,0.50575,2275127,-0.22996468,605044.5,5196733.5,0.751408117,35861,1472,365,1472,2012,199.8073627,193.3487095,206.5133638,13.16465424,2012,222,22,1774.427187,Sunrise,8/9/12,Road to Sunrise.2012-08-09.46.915814.-121.620476,IB,ligusticum canbyi,,0,
7744,14148,7745371294,98459476@N00,42b40a8614,8294,9,"fragile meadows, fragile mountain",1,0,0,1344503153,8/9/12,0,1,square squareformat iphoneography instagramapp uploaded:by=instagram foursquare:venue=4c59ec4aec2520a162475012,16,0,aRjt_z5TV7oQHRXh,2502312,0,0,0,1,https://farm9.staticflickr.com/8294/7745371294_42b40a8614_z.jpg,612,612,NA,NA,NA,2012,http://flickr.com/photos/98459476@N00/7745371294,-121.588412,46.914763,0.222222224,1726.751099,25.96315765,4534.661133,301.7327881,151.4487304,0.468374997,2533799,0.151938261,607486.5,5196658.5,1.248191033,36261,1477,368,1477,2012,186.6178872,179.931303,193.4886977,13.55739473,2012,222,35,4208.353233,Sunrise,8/9/12,"fragile meadows, fragile mountain.2012-08-09.46.914763.-121.588412",IB,lupinus arcticus,,0,
7744,14148,7745371294,98459476@N00,42b40a8614,8294,9,"fragile meadows, fragile mountain",1,0,0,1344503153,8/9/12,0,1,square squareformat iphoneography instagramapp uploaded:by=instagram foursquare:venue=4c59ec4aec2520a162475012,16,0,aRjt_z5TV7oQHRXh,2502312,0,0,0,1,https://farm9.staticflickr.com/8294/7745371294_42b40a8614_z.jpg,612,612,NA,NA,NA,2012,http://flickr.com/photos/98459476@N00/7745371294,-121.588412,46.914763,0.222222224,1726.751099,25.96315765,4534.661133,301.7327881,151.4487304,0.468374997,2533799,0.151938261,607486.5,5196658.5,1.248191033,36261,1477,368,1477,2012,186.6178872,179.931303,193.4886977,13.55739473,2012,222,35,4208.353233,Sunrise,8/9/12,"fragile meadows, fragile mountain.2012-08-09.46.914763.-121.588412",IB,other,,3,"2 white, 1 yellow"
7743,14147,7745383648,98459476@N00,6e6bab841c,8308,9,lesser mountains concealed by clouds and snow,1,0,0,1344503371,8/9/12,0,1,square squareformat iphoneography instagramapp uploaded:by=instagram foursquare:venue=4e5b50e8483b865169f6cb31,16,0,niEHOU5TVrxjm8g0,2468129,0,0,0,1,https://farm9.staticflickr.com/8308/7745383648_6e6bab841c_z.jpg,612,612,NA,NA,NA,2012,http://flickr.com/photos/98459476@N00/7745383648,-121.739845,46.779138,0.444444448,1462.641113,10.02173996,5775.802734,39.00427628,264.9317906,0.62650001,1988404,0.187824622,596197.5,5181391.5,0.576152941,93148,3704,926,3704,2012,176.8066193,171.4079129,181.8049698,10.39705687,2012,222,45,797.4157783,Paradise,8/9/12,lesser mountains concealed by clouds and snow.2012-08-09.46.779138.-121.739845,IB,nf,,0,
7742,14146,7745392352,98459476@N00,884ec8583b,8297,9,"The ""luxe"" effect is really overdoing it here, but it still looks more like memory.",1,0,0,1344503526,8/9/12,0,1,square squareformat iphoneography instagramapp uploaded:by=instagram foursquare:venue=5021d1d7e4b00886267b70d0,16,0,Sq8PmjxTVrxcEJpp,2468166,0,0,0,1,https://farm9.staticflickr.com/8297/7745392352_884ec8583b_z.jpg,612,612,NA,NA,NA,2012,http://flickr.com/photos/98459476@N00/7745392352,-121.733478,46.7863,0,1647.003296,1.901696205,6618.186523,24.82525444,132.6074544,0.548500001,2063559,-0.033763031,596671.5,5182195.5,0.67675799,90152,3630,927,3630,2012,193.2845867,188.5430433,198.1930558,9.650012458,2012,222,29,231.3543267,Paradise,8/9/12,"The ""luxe"" effect is really overdoing it here, but it still looks more like memory..2012-08-09.46.7863.-121.733478",IB,other,,2,
7741,14145,7745400044,98459476@N00,ea4ed9d0ce,8429,9,"Before yesterday, I had never seen a glacier.",1,0,0,1344503667,8/9/12,0,1,square squareformat iphoneography instagramapp uploaded:by=instagram foursquare:venue=5021d1d7e4b00886267b70d0,16,0,Sq8PmjxTVrxcEJpp,2468166,0,0,0,1,https://farm9.staticflickr.com/8429/7745400044_ea4ed9d0ce_z.jpg,612,612,NA,NA,NA,2012,http://flickr.com/photos/98459476@N00/7745400044,-121.733478,46.7863,0,1647.003296,1.901696205,6618.186523,24.82525444,132.6074544,0.548500001,2063559,-0.033763031,596671.5,5182195.5,0.67675799,90152,3630,927,3630,2012,193.2845867,188.5430433,198.1930558,9.650012458,2012,222,29,231.3543267,Paradise,8/9/12,"Before yesterday, I had never seen a glacier..2012-08-09.46.7863.-121.733478",IB,nf,,0,
7740,14144,7745411650,98459476@N00,a3c8e22680,8288,9,heading back,1,0,0,1344503874,8/9/12,0,1,square squareformat amaro iphoneography instagramapp uploaded:by=instagram foursquare:venue=4be18b228dd062b50c503e3c,16,0,Sq8PmjxTVrxcEJpp,2468166,0,0,0,1,https://farm9.staticflickr.com/8288/7745411650_a3c8e22680_z.jpg,612,612,NA,NA,NA,2012,http://flickr.com/photos/98459476@N00/7745411650,-121.735132,46.786315,0,1654.202271,19.71153641,8481.006836,16.66333771,129.9498383,0.490624994,2299836,0.224325956,596545.5,5182195.5,0.663466921,90151,3630,927,3630,2012,184.8534471,180.0678013,189.7693697,9.701568422,2012,222,37,110.7136413,Paradise,8/9/12,heading back.2012-08-09.46.786315.-121.735132,IB,other,,3,
7691,14076,7774494406,52083940@N03,2d3123bdd9,8291,9,Bench Lake,1,0,0,1344874111,8/10/12,0,0,park mountain lake snow nature water forest bench mt national rainier,16,0,niEHOU5TVrxjm8g0,2468129,0,0,0,1,https://farm9.staticflickr.com/8291/7774494406_2d3123bdd9_z.jpg,427,640,https://farm9.staticflickr.com/8291/7774494406_ee5a2fc57a_o.jpg,3456,5184,2012,http://flickr.com/photos/52083940@N03/7774494406,-121.69797,46.76195,1,1394.072266,35.9862442,5201.881348,14.78882217,346.460603,0.527999997,837474,0.886515043,599425.5,5179534.5,1.048720218,100305,4011,1006,4011,2012,158.2926602,152.6062984,164.2513947,11.64509628,2012,223,65,3965.321035,Paradise,8/10/12,Bench Lake.2012-08-10.46.76195.-121.69797,IB,nf,,0,
7535,13886,7825046096,60100071@N02,002c16fb8e,8302,9,IMAG0140,1,0,0,1345484994,8/10/12,0,0,,16,0,Sq8PmjxTVrxcEJpp,2468166,0,0,0,1,https://farm9.staticflickr.com/8302/7825046096_002c16fb8e_z.jpg,640,383,https://farm9.staticflickr.com/8302/7825046096_5237b3637e_o.jpg,3264,1952,2012,http://flickr.com/photos/60100071@N02/7825046096,-121.737789,46.792327,0,1766.808838,15.78532982,7498.40918,3.206838131,133.9181886,0.432249993,2041063,-2.919023484,596332.5,5182861.5,0.871852684,87899,3479,888,3479,2012,202.9381481,198.3817614,207.4187656,9.037004125,2012,223,20,720.6754081,Paradise,8/10/12,IMAG0140.2012-08-10.46.792327.-121.737789,IB,nf,,0,
7534,13885,7825046354,60100071@N02,b19469d452,8282,9,IMAG0141,1,0,0,1345484993,8/10/12,0,0,,16,0,Sq8PmjxTVrxcEJpp,2468166,0,0,0,1,https://farm9.staticflickr.com/8282/7825046354_b19469d452_z.jpg,640,383,https://farm9.staticflickr.com/8282/7825046354_1ed6b503e8_o.jpg,3264,1952,2012,http://flickr.com/photos/60100071@N02/7825046354,-121.737789,46.792333,0,1766.808838,15.78532982,7498.40918,3.206838131,133.9181886,0.432249993,2041063,-2.919023484,596332.5,5182861.5,0.871852684,87899,3479,888,3479,2012,202.9381481,198.3817614,207.4187656,9.037004125,2012,223,20,720.6754081,Paradise,8/10/12,IMAG0141.2012-08-10.46.792333.-121.737789,IB,nf,,0,
7533,13884,7825046852,60100071@N02,566223bc6b,7106,8,IMAG0142,1,0,0,1345484992,8/10/12,0,0,,16,0,Sq8PmjxTVrxcEJpp,2468166,0,0,0,1,https://farm8.staticflickr.com/7106/7825046852_566223bc6b_z.jpg,640,383,https://farm8.staticflickr.com/7106/7825046852_8a77a74a36_o.jpg,3264,1952,2012,http://flickr.com/photos/60100071@N02/7825046852,-121.737789,46.792333,0,1766.808838,15.78532982,7498.40918,3.206838131,133.9181886,0.432249993,2041063,-2.919023484,596332.5,5182861.5,0.871852684,87899,3479,888,3479,2012,202.9381481,198.3817614,207.4187656,9.037004125,2012,223,20,720.6754081,Paradise,8/10/12,IMAG0142.2012-08-10.46.792333.-121.737789,IB,erythronium montanum,,0,
7532,13883,7825047236,60100071@N02,c73b1efe12,7273,8,IMAG0143,1,0,0,1345484991,8/10/12,0,0,,16,0,Sq8PmjxTVrxcEJpp,2468166,0,0,0,1,https://farm8.staticflickr.com/7273/7825047236_c73b1efe12_z.jpg,640,383,https://farm8.staticflickr.com/7273/7825047236_3acc2151f7_o.jpg,3264,1952,2012,http://flickr.com/photos/60100071@N02/7825047236,-121.737767,46.792322,0,1766.406616,8.309873581,8061.177734,1.504800439,162.3911851,0.493874997,2049710,-3.119356655,596332.5,5182858.5,0.871852684,87899,3479,888,3479,2012,206.324026,201.6420498,210.8132159,9.171166034,2012,223,17,717.7121678,Paradise,8/10/12,IMAG0143.2012-08-10.46.792322.-121.737767,IB,nf,,0,
7531,13882,7825047494,60100071@N02,2d5f83aa2b,8302,9,IMAG0144,1,0,0,1345484990,8/10/12,0,0,,16,0,Sq8PmjxTVrxcEJpp,2468166,0,0,0,1,https://farm9.staticflickr.com/8302/7825047494_2d5f83aa2b_z.jpg,640,383,https://farm9.staticflickr.com/8302/7825047494_90d79441e0_o.jpg,3264,1952,2012,http://flickr.com/photos/60100071@N02/7825047494,-121.737734,46.792305,0,1766.582275,10.55622578,8245.53125,0.823801517,243.788669,0.467750013,2019832,-3.6377808,596335.5,5182858.5,0.871852684,87899,3479,888,3479,2012,207.2002484,202.3849081,211.6780418,9.293133721,2012,223,16,717.2491275,Paradise,8/10/12,IMAG0144.2012-08-10.46.792305.-121.737734,IB,nf,,0,
7530,13881,7825047916,60100071@N02,a399636b3e,8444,9,IMAG0145,1,0,0,1345484989,8/10/12,0,0,,16,0,Sq8PmjxTVrxcEJpp,2468166,0,0,0,1,https://farm9.staticflickr.com/8444/7825047916_a399636b3e_z.jpg,640,383,https://farm9.staticflickr.com/8444/7825047916_3fa4d514ef_o.jpg,3264,1952,2012,http://flickr.com/photos/60100071@N02/7825047916,-121.737734,46.792305,0,1766.582275,10.55622578,8245.53125,0.823801517,243.788669,0.467750013,2019832,-3.6377808,596335.5,5182858.5,0.871852684,87899,3479,888,3479,2012,207.2002484,202.3849081,211.6780418,9.293133721,2012,223,16,717.2491275,Paradise,8/10/12,IMAG0145.2012-08-10.46.792305.-121.737734,IB,other,,2,white
7529,13880,7825048370,60100071@N02,b5ea7c442b,8447,9,IMAG0147,1,0,0,1345484988,8/10/12,0,0,,16,0,Sq8PmjxTVrxcEJpp,2468166,0,0,0,1,https://farm9.staticflickr.com/8447/7825048370_b5ea7c442b_z.jpg,640,383,https://farm9.staticflickr.com/8447/7825048370_4917d9c106_o.jpg,3264,1952,2012,http://flickr.com/photos/60100071@N02/7825048370,-121.735978,46.794088,0,1797.306641,4.036765575,8935.160156,34.2150116,116.5430788,0.449000001,2136004,2.196836646,596467.5,5183056.5,0.960588056,87150,3480,889,3480,2012,189.1454621,184.0006006,194.1117581,10.11115749,2012,223,34,907.1668789,Paradise,8/10/12,IMAG0147.2012-08-10.46.794088.-121.735978,IB,other,,1,yellow
